"codigo";"Marca";"descripcion";"cantidad";"precio"
"516";"(Ref: 600817)";"Valdivieso";"Vino Carmenere Winimaker Reserva";"750 cc";"$4.790"
"517";"(Ref: 581249)";"Festillant";"Espumante Sans Alcool Rosé Botella";"750 ml";"$4.790"
"518";"(Ref: 351886)";"Emiliana";"Adobe Reserva Merlot Orgánico Botella 750 cc";"750 cc";"$4.790"
"519";"(Ref: 266150)";"Errázuriz";"Vino Reserva Series Carmenere Botella";"750 cc";"$4.790"
"520";"(Ref: 367431)";"Adobe";"Vino Carmenere Orgánico 750 cc";"750 cc";"$4.790"
"521";"(Ref: 445618)";"Valdivieso";"Vino Cabernet Sauvignon Botella";"750 cc";"$4.790"
"522";"(Ref: 259783)";"Errázuriz";"Vino Cortton Reserva Carmenere Botella";"750 cc";"$4.890"
"523";"(Ref: 448859)";"Oveja Negra";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.990"
"524";"(Ref: 256610)";"Undurraga";"Vino Late Harvest Botella";"750 cc";"$4.990"
"525";"(Ref: 448860)";"Oveja Negra";"Vino Reserva Cabernet Sauvignon/Syrah Botella";"750 cc";"$4.990"
"526";"(Ref: 554016)";"Carmen";"Vino Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$4.990"
"527";"(Ref: 257091)";"Santa Carolina";"Reserva de Familia Cabernet Sauvignon Botella";"750 cc";"$5.000"
"528";"(Ref: 243559)";"Errázuriz";"Vino Reserva Series Merlot Botella";"750 cc";"$5.090"
"529";"(Ref: 256348)";"Undurraga";"Vino Reserva Especial Cabernet Sauvignon Botella";"750 cc";"$5.090"
"530";"(Ref: 257443)";"Undurraga";"Vino Reserva Especial Sibaris Carmenere Botella";"750 cc";"$5.090"
"531";"(Ref: 532677)";"Casa Silva";"Vino Merlot Botella";"750 cc";"$5.190"
"532";"(Ref: 297000)";"Casal de Gorchs";"Espumante Fresita Botella";"750 ml";"$5.190"
"533";"(Ref: 446430)";"Santa Ema";"Vino Select Terroir Carmenere";"750 cc";"$5.190"
"534";"(Ref: 580259)";"Celebrite";"Espumante Brut Botella";"750 cc";"$5.190"
"535";"(Ref: 247791)";"Santa Ema";"Vino Select Terroir Reserva Sauvignon Blanc";"750 cc";"$5.190"
"536";"(Ref: 532676)";"Casa Silva";"Vino Colección Chardonnay Botella";"750 cc";"$5.190"
"537";"(Ref: 264363)";"Cousiño Macul";"Don Matías Cabernet Sauvignon Botella";"750 cc";"$5.190"
"538";"(Ref: 247800)";"Santa Ema";"Vino Select Terroir Reserva Merlot";"750 cc";"$5.190"
"539";"(Ref: 254012)";"Cousiño Macul";"Don Matías Merlot Botella";"750 cc";"$5.190"
"540";"(Ref: 247797)";"Santa Ema";"Vino Select Terroir Reserva Cabernet Sauvignon";"750 cc";"$5.190"
"541";"(Ref: 689108)";"Celebrite";"Espumante extra Brut 12º";"750 cc";"$5.190"
"542";"(Ref: 521592)";"Cousiño Macul";"Vino Reserva Carmenere Botella";"750 cc";"$5.190"
"543";"(Ref: 254413)";"Cousiño Macul";"Don Matías Syrah Botella";"750 cc";"$5.190"
"544";"(Ref: 419434)";"Casablanca";"Nimbus Cabernet Sauvignon Botella";"750 cc";"$5.200"
"545";"(Ref: 540464)";"Undurraga";"Champagne Rosé Royal Botella";"750 cc";"$5.290"
"546";"(Ref: 460460)";"Viña Mar";"Vino Merlot Botella";"750 cc";"$5.290"
"547";"(Ref: 578420)";"Apaltagua";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$5.290"
"548";"(Ref: 460462)";"Viña Mar";"Vino Sauvignon Blanc Botella";"750 cc";"$5.290"
"549";"(Ref: 533002)";"Undurraga";"Champagne Brut Royal Botella";"750 cc";"$5.290"
"550";"(Ref: 367433)";"Concha y Toro";"Trio Ensamblaje Botella";"750 cc";"$5.290"
"551";"(Ref: 578972)";"Cremaschi Furlotti";"Vino Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$5.290"
"552";"(Ref: 367445)";"Concha y Toro";"Trio Ensamblaje Botella";"750 cc";"$5.290"
"553";"(Ref: 421513)";"Viña Mar";"Reserva Especial Cabernet Sauvignon Botella";"750 cc";"$5.290"
"554";"(Ref: 247174)";"Concha y Toro";"Trio Sauvignon Blanc Botella";"750 cc";"$5.290"
"555";"(Ref: 367448)";"Concha y Toro";"Trio Ensamblaje Botella";"750 cc";"$5.290"
"556";"(Ref: 595597)";"Heroes";"Vino Cabernet Sauvignon Reserva Especial 14° Botella";"750 cc";"$5.390"
"557";"(Ref: 595599)";"Heroes";"Vino Sauvignon Blanc Reserva Especial 14° Botella";"750 cc";"$5.390"
"558";"(Ref: 471768)";"Santa Helena";"Vino Selección del Directorio Sauvignon Blanc Botella";"750 cc";"$5.390"
"559";"(Ref: 251912)";"Portal del Alto";"Syrah Tardio Syrah Botella";"375 cc";"$5.390"
"560";"(Ref: 351329)";"Santa Helena";"Vino Cabernet Sauvignon Botella Selección del Directorio";"750 cc";"$5.390"
"561";"(Ref: 278829)";"Indomita";"Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$5.390"
"562";"(Ref: 493490)";"Casillero del Diablo";"Vino Devil's Cabernet Sauvignon Botella";"750 cc";"$5.590"
"563";"(Ref: 493491)";"Casillero del Diablo";"Vino Devil's Sauvignon Blanc Botella";"750 cc";"$5.590"
"564";"(Ref: 367422)";"Cono Sur";"Vino Reserva Pinot Noir Botella";"750 cc";"$5.590"
"565";"(Ref: 270871)";"Santa Cruz";"Chamán Reserva Ensamblaje Botella";"750 cc";"$5.590"
"566";"(Ref: 279917)";"Morandé";"Terrarum Merlot Botella";"750 cc";"$5.590"
"567";"(Ref: 367436)";"Cono Sur";"Vino Reserva Especial Cabernet Sauvignon Botella";"750 cc";"$5.590"
"568";"(Ref: 328270)";"Miguel Torres";"Vino Orgánico Cabernet Sauvignon Botella 750 cc";"750 cc";"$5.590"
"569";"(Ref: 254700)";"Leyda";"Reserva Cabernet Sauvignon Botella";"750 cc";"$5.690"
"570";"(Ref: 254410)";"Leyda";"Reserva Sauvignon Blanc Botella";"750 cc";"$5.690"
"571";"(Ref: 253941)";"Leyda";"Vino Reserva Carmenere";"750 cc";"$5.690"
"572";"(Ref: 288112)";"Montgras";"Vino Carmenére Reserva 13.5° Botella";"750 cc";"$5.690"
"573";"(Ref: 254682)";"Leyda";"Reserva Chardonnay Botella";"750 cc";"$5.690"
"574";"(Ref: 280005)";"Viña Maipo";"Reserva Cabernet";"750 cc";"$5.790"
"575";"(Ref: 578944)";"Montes";"Vino Malbec 12.5° Botella";"750 cc";"$5.790"
"576";"(Ref: 279912)";"Montes";"Vino Cabernet Sauvignon 14° Botella";"750 cc";"$5.790"
"577";"(Ref: 279894)";"Montes";"Vino Merlot 14,5° Botella";"750 cc";"$5.790"
"578";"(Ref: 578977)";"Cremaschi Furlotti";"Single Vineyard Carmenère Botella";"750 cc";"$5.790"
"579";"(Ref: 313954)";"Ventisquero";"Queulat Gran Reserva Merlot Botella";"750 cc";"$5.790"
"580";"(Ref: 578418)";"La Rosa";"La Capitana Barrel Reserve Merlot Botella";"750 cc";"$5.890"
"581";"(Ref: 578400)";"La Rosa";"La Capitana Cabernet Sauvignon Botella";"750 cc";"$5.890"
"582";"(Ref: 265725)";"Casas del Bosque";"Reserva Carmenère Botella";"750 cc";"$5.950"
"583";"(Ref: 256270)";"Valdivieso";"Reserva Merlot Botella";"750 cc";"$5.990"
"584";"(Ref: 551036)";"Undurraga";"Champagne Extra Brut Botella";"750 cc";"$5.990"
"585";"(Ref: 445067)";"Dogma";"Vino Cabernet Sauvignon Syrah Botella";"750 cc";"$5.990"
"586";"(Ref: 445176)";"Sensus";"Espumante Brut Rosé Botella";"750 cc";"$5.990"
"587";"(Ref: 477335)";"Puro Andes";"Vino Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$5.990"
"588";"(Ref: 256945)";"Valdivieso";"Vino Cabernet Sauvignon Botella";"750 cc";"$5.990"
"589";"(Ref: 578993)";"Laura Hartwig";"Reserva Carmenère Botella";"750 cc";"$5.990"
"590";"(Ref: 424352)";"Sensus";"Espumante Moscatel Botella";"750 cc";"$5.990"
"591";"(Ref: 271301)";"Valdivieso";"Extra Brut Ensamblaje Botella";"375 cc";"$5.990"
"592";"(Ref: 689603)";"Montgras";"Vino Cabernet reserva 13º";"750 cc";"$5.990"
"593";"(Ref: 639943)";"Siegel";"Vino Gran reserva Cabernet Sauvignon 14°";"750 cc";"$5.990"
"594";"(Ref: 630135)";"Dogma";"Vino Reserva Especial Pinot Noir";"750 cc";"$5.990"
"595";"(Ref: 689602)";"Montgras";"Vino Carmenere reserva 13º";"750 cc";"$5.990"
"596";"(Ref: 639941)";"Siegel";"Vino Gran reserva Carmenere 14°";"750 cc";"$5.990"
"597";"(Ref: 446433)";"Terra Noble";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$6.190"
"598";"(Ref: 578895)";"Torreón de Paredes";"Vino Reserva Carmenere Botella";"750 cc";"$6.190"
"599";"(Ref: 578896)";"Torreón de Paredes";"Vino Reserva Cabernet Sauvignon";"750 cc";"$6.190"
"600";"(Ref: 279556)";"Torreón de Paredes";"Reserva Merlot Botella";"750 cc";"$6.190"
"601";"(Ref: 445177)";"Sensus";"Espumante Extra Brut Botella";"750 cc";"$6.190"
"602";"(Ref: 279615)";"Ventisquero";"Queulat Gran Reserva Carmenère Botella";"750 cc";"$6.190"
"603";"(Ref: 279619)";"Ventisquero";"Queulat Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$6.190"
"604";"(Ref: 279612)";"Ventisquero";"Queulat Gran Reserva Syrah Botella";"750 cc";"$6.250"
"605";"(Ref: 617086)";"Portal del Alto";"Gran Reserva Merlot Botella";"750 cc";"$6.290"
"606";"(Ref: 246377)";"Portal del Alto";"Gran Reserva Carmenère Botella";"750 cc";"$6.290"
"607";"(Ref: 288111)";"Morandé";"Terrarum Carmenère Botella";"750 cc";"$6.290"
"608";"(Ref: 617084)";"Portal del Alto";"Vino Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$6.290"
"609";"(Ref: 288116)";"Casa Silva";"Doña Dominga Reserva Carmenère Botella";"750 cc";"$6.290"
"610";"(Ref: 280021)";"Casa Silva";"Doña Dominga Reserva Cabernet Sauvignon Botella";"750 cc";"$6.290"
"611";"(Ref: 578890)";"Montes";"Twins Ensamblaje Botella";"750 cc";"$6.390"
"612";"(Ref: 514602)";"Concha y Toro";"Vino Tinto Gran Reserva Cabernet Sauvignon";"Botella 750 cc";"$6.490"
"613";"(Ref: 514601)";"Concha y Toro";"Vino Tinto Gran Reserva Carmenere";"Botella 750 cc";"$6.490"
"614";"(Ref: 396555)";"Misiones de Rengo";"Vino Gran Reserva Chardonnay Botella";"750 cc";"$6.590"
"615";"(Ref: 689541)";"Misiones de Rengo";"Vino Gran Reserva Merlot 14°";"750 cc";"$6.590"
"616";"(Ref: 543443)";"Carmen";"Vino Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$6.590"
"617";"(Ref: 462543)";"Carmen";"Vino Gran Reserva Syrah Cabernet Sauvignon Botella";"750 cc";"$6.590"
"618";"(Ref: 543445)";"Carmen";"Vino Gran Reserva Merlot Botella";"750 cc";"$6.590"
"619";"(Ref: 419248)";"Viñamar";"Vino Espumante Rosé";"750 cc";"$6.590"
"620";"(Ref: 242128)";"Huaso Chileno";"Vino 100% Carmenère Botella";"750 cc";"$6.590"
"621";"(Ref: 598199)";"Carmen";"Vino Gran Reserva Syrah Botella";"750 cc";"$6.590"
"622";"(Ref: 553173)";"Dominga";"Espumante Brut Botella";"750 cc";"$6.690"
"623";"(Ref: 553174)";"Dominga";"Espumante Brut Rosé Botella";"750 cc";"$6.690"
"624";"(Ref: 428549)";"Santa Ema";"Vino Reserva Carmenere Botella";"750 cc";"$6.790"
"625";"(Ref: 606639)";"Valdivieso";"Vino Espumoso Brut Maqui - Blueberry";"750 cc";"$6.790"
"626";"(Ref: 252994)";"Santa Ema";"Vino Gran Reserva Cabernet Sauvignon";"750 cc";"$6.790"
"627";"(Ref: 578397)";"Anakena";"Vino Cabernet Sauvignon Tama Botella";"750 cc";"$6.790"
"628";"(Ref: 606638)";"NVY";"Vino Espumante Cóctel Sabor Maqui-Arándano";"750 ml";"$6.790"
"629";"(Ref: 578403)";"Anakena";"Vino Carmenere Tama Botella";"750 cc";"$6.790"
"630";"(Ref: 253000)";"Santa Ema";"Vino Gran Reserva Merlot";"750 cc";"$6.790"
"631";"(Ref: 419249)";"Viñamar";"Vino Espumante Extra Brut";"750 cc";"$6.890"
"632";"(Ref: 242259)";"Castillo de Molina";"Vino Reserva Sauvignon Blanc";"750 cc";"$6.890"
"633";"(Ref: 253486)";"Castillo de Molina";"Vino Reserva Merlot";"750 cc";"$6.890"
"634";"(Ref: 350936)";"Castillo de Molina";"Vino Reserva Carmenere";"750 cc";"$6.890"
"635";"(Ref: 598139)";"Valdivieso";"Gran Demi Sec Botella";"750 cc";"$7.190"
"636";"(Ref: 578723)";"Barrica Selection";"Vino Santa Carolina Petit Verdot Botella";"750 cc";"$7.190"
"637";"(Ref: 578731)";"Santa Carolina";"Gran Reserva Carmenère Botella";"750 cc";"$7.190"
"638";"(Ref: 578924)";"Santa Carolina";"Vino Cabernet Sauvignon Barrica Selección Botella";"750 cc";"$7.190"
"639";"(Ref: 578919)";"Santa Carolina";"Gran Reserva Syrah Botella";"750 cc";"$7.190"
"640";"(Ref: 640072)";"Viña Mar";"Espumante Ice";"750 cc";"$7.290"
"641";"(Ref: 501096)";"Doña Paula";"Vino Malbec Estate Botella";"750 cc";"$7.290"
"642";"(Ref: 506700)";"Doña Paula";"Vino Red Blend 12.5° Botella";"750 cc";"$7.290"
"643";"(Ref: 279982)";"Bisquertt";"Vino La Joya Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$7.290"
"644";"(Ref: 258685)";"Caliterra";"Vino Tributo Carmenere Botella";"750 cc";"$7.290"
"645";"(Ref: 479551)";"Casa Rivas";"Vino Gran Reserva Carmenere Botella";"750 cc";"$7.290"
"646";"(Ref: 242136)";"Miguel Torres";"Santa Digna Carmenère Botella";"750 cc";"$7.390"
"647";"(Ref: 255697)";"Miguel Torres";"Santa Digna Sauvignon Blanc Botella";"700 cc";"$7.390"
"648";"(Ref: 256063)";"Miguel Torres";"Vino Reserva Merlot Botella";"750 cc";"$7.390"
"649";"(Ref: 449385)";"Santa Rita";"Medalla Real Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$7.490"
"650";"(Ref: 279985)";"Bisquertt";"La Joya Reserve Merlot Bisquertt";"";"$7.490"
"651";"(Ref: 271131)";"Santa Ema";"Vino Barrel Reserva Cabernet Sauvignon y Merlot";"750 cc";"$7.490"
"652";"(Ref: 279690)";"Santa Rita";"Medalla Real Reserva Carmenère Botella";"750 cc";"$7.490"
"653";"(Ref: 256073)";"Valdivieso";"Gran Brut Botella";"750 cc";"$7.490"
"654";"(Ref: 446373)";"Kaiken";"Vino reserva Malbec 12,5º";"750 cc";"$7.590"
"655";"(Ref: 510581)";"Caupolicán";"Vino Reserva Carmenere Botella";"750 cc";"$7.790"
"656";"(Ref: 578906)";"Viu Manent";"Gran Reserva Malbec Botella";"750 cc";"$7.890"
"657";"(Ref: 462552)";"Aresti";"Vino Blend Trisquel Botella";"750 ml";"$7.990"
"658";"(Ref: 279988)";"Morandé";"Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$7.990"
"659";"(Ref: 689263)";"Perez Cruz";"Vino Cabernet Sauvignon Reserva";"750 cc";"$7.990"
"660";"(Ref: 578911)";"Tabalí";"Reserva Carmenère Botella";"750 cc";"$8.190"
"661";"(Ref: 279960)";"Casa Silva";"Reserva Carmenère Botella";"750 cc";"$8.190"
"662";"(Ref: 259800)";"Tamaya";"Reserva Syrah Botella";"750 cc";"$8.190"
"663";"(Ref: 279970)";"Casa Silva";"Reserva Cabernet Sauvignon Botella";"750 cc";"$8.190"
"664";"(Ref: 279967)";"Casa Silva";"Reserva Merlot Botella";"750 cc";"$8.190"
"665";"(Ref: 259813)";"Tamaya";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$8.390"
"666";"(Ref: 446422)";"Montgras";"Vino Tinto 14° Botella";"750 cc";"$8.390"
"667";"(Ref: 461699)";"Undurraga";"Espumante Brut Nature 13º";"750 cc";"$8.390"
"668";"(Ref: 367435)";"Cono Sur";"Vino Single Vineyard Cabernet Sauvignon Botella";"750 cc";"$8.490"
"669";"(Ref: 517988)";"Martini";"Royale Rosato 8°";"750 cc";"$8.490"
"670";"(Ref: 258646)";"Chamán";"Vino Gran Reserva Carmenere Botella";"750 cc";"$8.590"
"671";"(Ref: 258298)";"Chamán";"Vino Gran Reserva Cabernet Sauvignon Botella";"750 cc";"$8.590"
"672";"(Ref: 578986)";"Viu Manent";"Secreto Malbec Botella";"750 cc";"$8.690"
"673";"(Ref: 578926)";"Viu Manent";"Secreto Pinot Noir Botella";"750 cc";"$8.690"
"674";"(Ref: 424513)";"Viu Manent";"Secreto Carmenère Botella";"750 cc";"$8.690"
"675";"(Ref: 578718)";"Viu Manent";"Vino Syrah Botella";"750 cc";"$8.690"
"676";"(Ref: 255613)";"Miguel Torres";"Vino Gran Reserva Cabernet Sauvignon Botella";"700 cc";"$8.790"
"677";"(Ref: 256837)";"Miguel Torres";"Vino Reserva Chardonnay Botella";"750 cc";"$8.790"
"678";"(Ref: 465446)";"Toro de Piedra";"Vino Cabernet Sauvignon Gran Reserva 2015 Botella";"750 ml";"$8.890"
"679";"(Ref: 465447)";"Toro de Piedra";"Vino Syrah/Cabernet Sauvignon Gran Reserva 2016 Botella";"750 ml";"$8.890"
"680";"(Ref: 465468)";"St-Rémy";"Brandy Vsop Botella";"700 cc";"$8.990"
"681";"(Ref: 399969)";"Miguel Torres";"Santa Digna Estelado Rosé País Botella";"750 cc";"$8.990"
"682";"(Ref: 579033)";"Miguel Torres";"Vino Cabernet Sauvignon Sangre de Toro Botella";"750 cc";"$9.190"
"683";"(Ref: 675469)";"Riccadonna";"Chardonnay Brut 12º";"750 cc";"$9.290"
"684";"(Ref: 590829)";"Valdivieso";"Champaña Extra Brut Botella";"750 cc";"$9.390"
"685";"(Ref: 253973)";"Cousiño Macul";"Antiguas Reservas Cabernet Sauvignon Botella";"750 cc";"$9.390"
"686";"(Ref: 553211)";"Cousiño Macul";"Antiguas Reservas Merlot Botella";"750 cc";"$9.390"
"687";"(Ref: 465445)";"Terra Noble";"Vino Gran Reserva Carmenere Botella";"750 cc";"$9.590"
"688";"(Ref: 412322)";"Ventisquero";"Grey Single Block Trinidad Vineyard Carmenère Botella";"750 cc";"$9.790"
"689";"(Ref: 517989)";"Martini";"Espumante Brut Botella";"750 cc";"$9.890"
"690";"(Ref: 551042)";"Martini";"Sparkling Rosé 9,5°";"750 cc";"$9.890"
"691";"(Ref: 256359)";"Concha y Toro";"Marqués de Casa Concha Syrah Botella";"750 cc";"$9.990"
"692";"(Ref: 367437)";"Concha y Toro";"Marqués de Casa Concha Merlot Botella";"750 cc";"$9.990"
"693";"(Ref: 448831)";"Chandon";"Espumante Brut Nature 12º";"750 cc";"$9.990"
"694";"(Ref: 579038)";"Errázuriz";"Vino Max Reserva Carmenere Botella";"750 cc";"$10.090"
"695";"(Ref: 259325)";"Errázuriz";"Vino Max Reserva Cabernet Sauvignon Botella";"750 cc";"$10.090"
"696";"(Ref: 258615)";"Errázuriz";"Max Reserva Syrah Botella";"750 cc";"$10.090"
"697";"(Ref: 421594)";"Santa Carolina";"Vino Carmenère Reserva de Familia Botella";"750 ml";"$10.490"
"698";"(Ref: 578964)";"Casa Silva";"Gran Reserva Los Lingues Cabernet Sauvignon Botella";"750 cc";"$10.790"
"699";"(Ref: 445069)";"Codorniu";"Chardonnay Pinot Noir Brut Botella";"750 cc";"$10.790"
"700";"(Ref: 578901)";"Casa Silva";"Gran Reserva Los Lingues Carmenère Botella";"750 cc";"$10.790"
"701";"(Ref: 419437)";"Von Siebenthal";"Gran Reserva Carmenère Botella";"750 cc";"$10.990"
"702";"(Ref: 448832)";"Chandon";"Espumante Demi Sec 12° Botella";"750 cc";"$10.990"
"703";"(Ref: 419438)";"Von Siebenthal";"Parcela 7 Ensamblaje Botella";"750 cc";"$10.990"
"704";"(Ref: 253704)";"Casas del Bosque";"Gran Reserva Pinot Noir Botella";"750 cc";"$11.390"
"705";"(Ref: 279966)";"Montes";"Montes Alpha Chardonnay Botella";"750 cc";"$11.590"
"706";"(Ref: 279903)";"Montes";"Alpha Cabernet Sauvignon Botella";"750 cc";"$11.590"
"707";"(Ref: 578912)";"Montes";"Alpha Merlot Botella";"750 cc";"$11.590"
"708";"(Ref: 594401)";"Chateau Boldos";"Vino Cabernet Sauvignon";"750 cc";"$11.690"
"709";"(Ref: 287210)";"Valdivieso";"Brut Nature Ensamblaje Botella";"750 cc";"$11.690"
"710";"(Ref: 346511)";"Santa Rita";"Vino Casa Real Carmenere Botella";"750 cc";"$11.990"
"711";"(Ref: 547649)";"Santa Rita";"Vino Cabernet Sauvignon Casa Real 2012 Botella";"750 ml";"$11.990"
"712";"(Ref: 465451)";"Ferreira";"Oporto Tawny";"750 cc";"$12.290"
"713";"(Ref: 579007)";"Miguel Torres";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$12.490"
"714";"(Ref: 462550)";"Aresti";"Vino Blend Family Collect Botella";"750 ml";"$12.590"
"715";"(Ref: 421507)";"San Pedro";"1865 Syrah Botella";"750 cc";"$12.590"
"716";"(Ref: 279999)";"Morandé";"Vino Edición Limitada Carmenere";"750 cc";"$12.690"
"717";"(Ref: 363796)";"Tarapacá";"Gran Reserva Etiqueta Negra Cabernet Sauvignon Botella";"750 cc";"$12.790"
"718";"(Ref: 579050)";"Tio Pepe";"Vino Jerez Fino";"750 cc";"$12.990"
"719";"(Ref: 254504)";"San Pedro";"1865 Single Vineyard Carmenère Botella";"750 cc";"$12.990"
"720";"(Ref: 307920)";"San Pedro";"1865 Cabernet Sauvignon Botella";"750 cc";"$12.990"
"721";"(Ref: 578719)";"Sello de Raza";"Vino Gran Reserva Carmenere Botella";"750 cc";"$12.990"
"722";"(Ref: 421505)";"San Pedro";"1865 Malbec Botella";"750 cc";"$12.990"
"723";"(Ref: 579021)";"Chandon";"Espumante Brut Rose 12.5° Botella";"750 cc";"$13.190"
"724";"(Ref: 280008)";"Morandé";"Edición Limitada Ensamblaje Botella";"750 cc";"$14.990"
"725";"(Ref: 367417)";"Emiliana";"Vino Orgánico Coyam Ensamblaje Botella 750 cc";"750 cc";"$15.090"
"726";"(Ref: 367430)";"Concha y Toro";"Terrunyo Carmenère Botella";"750 cc";"$17.990"
"727";"(Ref: 419435)";"Casablanca";"Neblus Syrah Botella";"750 cc";"$31.000"
"728";"(Ref: 268417)";"Stella Artois";"Pack Cerveza Premium Lager 6 botellas 330 cc c/u";"6 Un";"$3.590"
"729";"(Ref: 694162)";"Kilometro 24.7";"Cerveza Amber 4.5° G 473 cc c/u";"4 Un";"$6.390"
"730";"(Ref: 694163)";"Kilometro 24.7";"Cerveza IPA 4.5° G 4733 cc c/u";"4 Un";"$6.390"
"731";"(Ref: 461725)";"Corona";"Pack Cerveza Extra";"12 Botellas 355 cc c/u";"$11.690"
"732";"(Ref: 534642)";"Heineken";"Pack Cervezas Lager";"12 Latas 350 cc c/u";"$8.790"
"733";"(Ref: 266644)";"Budweiser";"Pack Cerveza Lager";"6 Botellas 350 cc c/u";"$4.990"
"734";"(Ref: 632647)";"Escudo";"Pack Cervezas Silver (6 Latas de 350 cc c/u)";"6 Un";"$3.190"
"735";"(Ref: 461674)";"Corona";"Cerveza Extra";"Botella 710 cc";"$1.000"
"736";"(Ref: 471813)";"Kunstmann";"Pack Cerveza Ale Torobayo";"6 Botellas 330 cc c/u";"$6.790"
"737";"(Ref: 523761)";"Royal Guard";"Pack Cerveza Lager (12 Latas 350cc c/u)";"12 Un";"$8.290"
"738";"(Ref: 265495)";"Becker";"Pack Cerveza Genuine Lager";"12 Latas 350 cc c/u";"$3.990"
"739";"(Ref: 460440)";"Carlsberg";"Pack Cervezas Lager";"6 Latas 330 cc c/u";"$4.190"
"740";"(Ref: 312945)";"Cristal";"Pack Cerveza Lager";"12 Latas 350 cc c/u";"$5.990"
"741";"(Ref: 506095)";"Sol";"Pack Cervezas";"6 Botellas 330cc c/u";"$5.590"
"742";"(Ref: 580506)";"Mahou";"Pack Cerveza Sin Alcohol";"6 Botellas 250 ml c/u";"$3.150"
"743";"(Ref: 266682)";"Austral";"Cerveza Calafate Ale ( 4 Botellas 330cc c/u)";"4 Un";"$5.390"
"744";"(Ref: 350839)";"Escudo";"Pack Cervezas Lager";"12 Latas 350 cc c/u";"$5.790"
"745";"(Ref: 639165)";"Sol";"Cerveza Sol";"710 cc";"$1.000"
"746";"(Ref: 593861)";"Royal Guard";"Cerveza Royal";"710 g";"$1.000"
"747";"(Ref: 581946)";"Budweiser";"Pack Cerveza";"12 Latas 355 cc c/u";"$8.390"
"748";"(Ref: 285750)";"Austral";"Pack Cerveza Lager";"4 Botellas 330 cc c/u";"$4.590"
"749";"(Ref: 257770)";"Miller";"Pack Cerveza Genuine Draft";"6 Latas 355 cc c/u";"$4.990"
"750";"(Ref: 446711)";"Morenita";"Cerveza Negra Sabor Malta Tostada";"6 Latas 350 cc c/u";"$3.590"
"751";"(Ref: 380094)";"Stella Artois";"Pack Cerveza Premium Lager";"12 Latas 354 cc c/u";"$5.590"
"752";"(Ref: 471811)";"Estrella Damm";"Pack Cervezas (6 Botellas de 330 cc c/u)";"6 Un";"$5.290"
"753";"(Ref: 479069)";"Cusqueña";"Pack Cerveza Golden Lager 6 latas 355 cc c/u";"6 Un";"$4.150"
"754";"(Ref: 245985)";"Kross";"Pack Cerveza Golden Pale Ale";"4 Botellas 330 cc c/u";"$4.990"
"755";"(Ref: 631084)";"Cristal";"Cerveza Cero Lata";"269 ml";"$650"
"756";"(Ref: 376329)";"Lemon Stones";"Pack Cerveza Sabor Limón (6 Latas de 350 cc c/u)";"6 Un";"$4.190"
"757";"(Ref: 270062)";"Lemon Stones";"Pack Cerveza Sabor Limón (6 Botellas de 355 cc c/u)";"6 Un";"$4.290"
"758";"(Ref: 396540)";"Kunstmann";"Pack Cerveza Honig Ale Sabor Miel";"4 Botellas 330 ml c/u";"$6.090"
"759";"(Ref: 363559)";"Kunstmann";"Cerveza Sin Alcohol";"330 cc";"$1.690"
"760";"(Ref: 257506)";"Cusqueña";"Pack Cerveza Golden Lager 6 Botellas 330 cc c/u";"6 Un";"$4.690"
"761";"(Ref: 561321)";"Dolbek";"Cerveza Artesanal Maqui Botella";"330 cc";"$1.590"
"762";"(Ref: 384031)";"Heineken";"Pack Cervezas (6 Latas de 350 cc c/u)";"6 Un";"$3.390"
"763";"(Ref: 544790)";"Schofferhofer";"Cerveza de Pomelo Lata";"500 cc";"$1.190"
"764";"(Ref: 245992)";"Kross";"Pack Cerveza Stout";"4 Botellas 330 cc c/u";"$5.190"
"765";"(Ref: 402724)";"Heineken";"Pack Cerveza Premium Lager";"6 Botellas 330 cc c/u";"$5.290"
"766";"(Ref: 544789)";"Clausthaler";"Cerveza sin Alcohol Classic Lata";"500 cc";"$1.290"
"767";"(Ref: 363590)";"Escudo";"Cervezas Lager";"6 Latas 350cc c/u";"$3.390"
"768";"(Ref: 528440)";"Leffe";"Six Pack Leffe Blonde";"6 Un";"$5.990"
"769";"(Ref: 561324)";"Dolbek";"Cerveza Artesanal Ale Botella";"330 cc";"$1.590"
"770";"(Ref: 393553)";"Cristal";"Pack Cerveza Cero Sin Alcohol";"6 Botellas 355 ml c/u";"$4.490"
