"codigo";"Marca";"descripcion";"cantidad";"precio"
"281";"(Ref: 576811)";"Danone";"Leche Cappuccino Moments Caja";"200 g";"$390"
"282";"(Ref: 293583)";"Loncoleche";"Leche Vainilla Semidescremada Caja";"200 cc";"$290"
"283";"(Ref: 294909)";"Loncoleche";"Leche Larga Vida Frutilla Caja";"200 cc";"$290"
"284";"(Ref: 257060)";"Loncoleche";"Leche Semidescremada Sabor Frutilla Caja";"1 L";"$1.150"
"285";"(Ref: 561854)";"Next";"Leche Cultivada Sabor Frutilla Botella";"1 L";"$1.550"
"286";"(Ref: 295332)";"Loncoleche";"Leche Descremada Light Sabor Chocolate Caja";"1 L";"$1.150"
"287";"(Ref: 248730)";"Cola Cao";"Saborizante para Leche Sabor Chocolate Bolsa";"250 g";"$890"
"288";"(Ref: 268835)";"Soprole";"Leche Sabor Frutilla Caja";"200 g";"$360"
"289";"(Ref: 510022)";"Loncoleche";"Leche Descremada Light Sabor Manjar Caja";"200 g";"$290"
"290";"(Ref: 243026)";"Cola Cao";"Saborizante Frutilla Bolsa";"400 g";"$1.000"
"291";"(Ref: 561841)";"Soprole";"Leche Cultivada Zero Lacto Sabor Chirimoya Botella";"1 L";"$1.790"
"292";"(Ref: 561851)";"Next";"Leche Cultivada Sabor Vainilla Botella";"1 L";"$1.250"
"293";"(Ref: 647051)";"Loncoleche";"Break Cappuccino";"330 ml";"$630"
"294";"(Ref: 294188)";"Loncoleche";"Bebida Láctea Yogu Yogu Sabor Mora Caja";"200 g";"$290"
"295";"(Ref: 495222)";"Nestlé";"Milo Tarro";"700 g";"$4.190"
"296";"(Ref: 257136)";"Loncoleche";"Leche Descremada Light Sabor Frutilla Caja";"1 L";"$1.150"
"297";"(Ref: 252439)";"Nido";"Leche Semidescremada en Polvo Etapas 5+ Tarro";"1,6 Kg";"$10.290"
"298";"(Ref: 561726)";"Soprole";"Leche Cultivada Sabor Frutilla Botella";"1 L";"$1.490"
"299";"(Ref: 547341)";"Colun";"Leche Cultivada Light Frambuesa Botella";"180 ml";"$410"
"300";"(Ref: 600576)";"Colun";"Leche Cultivada Light Chirimoya";"1 kg";"$1.550"
"301";"(Ref: 669847)";"Nestlé";"Saborizante Nesquik Sabor Frutilla";"180 g";"$990"
"302";"(Ref: 546682)";"Danone";"Leche Mocaccino Moments Caja";"1 L";"$1.250"
"303";"(Ref: 608329)";"Great Value";"Mezcla para Preparar Chocolate Caliente Tarro";"560 g";"$2.550"
"304";"(Ref: 469791)";"Regimel";"Leche Descremada Chocolate Libre de Azúcar y Grasa Caja";"200 g";"$300"
"305";"(Ref: 561723)";"Soprole";"Leche Cultivada Sabor Vainilla Botella";"1 L";"$1.550"
"306";"(Ref: 543878)";"Nestlé";"Bebida Láctea Sabor Chocolate Trencito Caja";"200 g";"$350"
"307";"(Ref: 256897)";"Loncoleche";"Bebida Láctea Yogu Yogu Sabor Chirimoya Caja";"200 g";"$290"
"308";"(Ref: 513885)";"Colun";"Leche Entera en Polvo Bolsa";"720 g";"$2.990"
"309";"(Ref: 561842)";"Soprole";"Leche Cultivada Zero Lacto Frambuesa Botella";"1 L";"$1.790"
"310";"(Ref: 256919)";"Loncoleche";"Bebida Láctea Yogu Yogu Sabor Damasco Caja";"200 g";"$290"
"311";"(Ref: 256717)";"Loncoleche";"Leche Cultivada Light Sabor Frutilla Botella";"1 L";"$1.000"
"312";"(Ref: 243039)";"Cola Cao";"Saborizante para Leche Sabor Vainilla Bolsa";"400 g";"$1.000"
"313";"(Ref: 469789)";"Regimel";"Leche Descremada Chocolate Libre de Azúcar y Grasa Caja";"1 L";"$1.250"
"314";"(Ref: 473638)";"Colun";"Leche Cultivada light sabor Frambuesa + Fibra Botella";"1 L";"$1.550"
"315";"(Ref: 547339)";"Colun";"Leche Cultivada Light Frutilla Botella";"180 g";"$410"
"316";"(Ref: 561724)";"Soprole";"Leche Cultivada Sabor Durazno Botella";"1 L";"$1.550"
"317";"(Ref: 295345)";"Loncoleche";"Leche Chocolate Light Caja";"200 cc";"$290"
"318";"(Ref: 256705)";"Loncoleche";"Leche Cultivada Light Sabor Chirimoya Botella";"1 L";"$1.000"
"319";"(Ref: 578366)";"Nido";"Leche Forticrece Semidescremada Bolsa";"840 g";"$5.590"
"320";"(Ref: 294755)";"Calo";"Bebida Láctea Sabor Chocolate Caja";"1 L";"$891"
"321";"(Ref: 294027)";"Calo";"Leche Descremada en Polvo Extra Calcio Bolsa";"800 g";"$4.690"
"322";"(Ref: 546684)";"Danone";"Leche Mocaccino Moments Caja";"200 cc";"$390"
"323";"(Ref: 608328)";"Great Value";"Chocolate en Polvo con Marshmallow Tarro";"560 g";"$2.550"
"324";"(Ref: 294172)";"Loncoleche";"Bebida Láctea Yogu Yogu Sabor Frutilla Caja";"200 g";"$290"
"325";"(Ref: 669848)";"Nestlé";"Saborizante Nesquik Sabor Vainilla";"180 g";"$990"
"326";"(Ref: 546685)";"Danone";"Leche Caramel Café Moments Caja";"200 cc";"$390"
"327";"(Ref: 315180)";"Calo";"Leche Entera en Polvo Purita Fortificada Bolsa";"800 g";"$4.390"
"328";"(Ref: 647050)";"Loncoleche";"Break Capuccino";"330 ml";"$630"
"329";"(Ref: 561852)";"Next";"Leche Cultivada Sabor Durazno Botella";"1 L";"$1.250"
"330";"(Ref: 561846)";"Next";"Leche Cultivada Sabor Papaya Botella";"1 L";"$1.250"
"331";"(Ref: 561722)";"Soprole";"Leche Cultivada Sabor Chirimoya Botella";"1 L";"$1.490"
"332";"(Ref: 256926)";"Loncoleche";"Leche Cultivada Light Sabor Vainilla Botella";"1 L";"$1.000"
"333";"(Ref: 296034)";"Loncoleche";"Leche Semidescremada sin Lactosa Sabor Chocolate Caja";"200 g";"$290"
"334";"(Ref: 546683)";"Danone";"Leche Caramel Café Moments Caja";"1 L";"$1.250"
"335";"(Ref: 510021)";"Loncoleche";"Leche sin Lactosa Sabor Vainilla";"1 L";"$1.190"
"336";"(Ref: 294916)";"Calo";"Leche Entera en Polvo Bolsa";"1,6 Kg";"$7.790"
"337";"(Ref: 458265)";"Svelty";"Leche en Polvo Descremada Sin Lactosa Bolsa";"350 g";"$2.890"
"338";"(Ref: 543440)";"Svelty";"Leche sin Lactosa Descremada Caja";"200 ml";"$380"
"339";"(Ref: 564016)";"Lider";"Saborizante para Leche Sabor Chocolate";"500 g";"$2.090"
"340";"(Ref: 294884)";"Loncoleche";"Shake-Shake Caja";"170 cc";"$290"
"341";"(Ref: 256939)";"Loncoleche";"Bebida Láctea Yogu Yogu Sabor Vainilla Caja";"200 g";"$290"
"342";"(Ref: 561843)";"Soprole";"Leche Cultivada Zero Lacto Frutilla Botella";"1 L";"$1.790"
"343";"(Ref: 366944)";"Copacabana";"Cacao Dulce Caja";"200 g";"$590"
"344";"(Ref: 484629)";"Loncoleche";"Leche Cultivada Sabor Arandano Botella";"1 L";"$1.590"
"345";"(Ref: 473639)";"Colun";"Leche Cultivada Light Durazno Botella";"1 L";"$1.550"
"346";"(Ref: 627503)";"Calo";"Super Calo Chocolate";"170 ml";"$280"
"347";"(Ref: 294000)";"Loncoleche";"Leche Shake a Shake Sabor Chocolate Caja";"170 cc";"$290"
"348";"(Ref: 256928)";"Loncoleche";"Bebida Láctea Yogu Yogu Sabor Piña Caja";"200 g";"$290"
"349";"(Ref: 294898)";"Loncoleche";"Bebida Láctea Shake a Shake Sabor Manjar Caja";"170 ml";"$290"
"350";"(Ref: 664729)";"Oresi";"Alimento Líquido Soya";"200 ml";"$610"
"351";"(Ref: 664730)";"Oresi";"Alimento Líquido Arroz";"200 ml";"$610"
"352";"(Ref: 647052)";"Loncoleche";"Break Chocolate Avellanas";"330 ml";"$630"
"353";"(Ref: 695276)";"Loncoleche";"Leche Blanca Descremada";"1 L";"$680"
"354";"(Ref: 695671)";"Loncoleche";"Leche Blanca Entera";"1 L";"$680"
"355";"(Ref: 695275)";"Loncoleche";"Leche Blanca Semidescremada";"1 L";"$680"
"356";"(Ref: 293943)";"Lider";"Saborizante Frutilla Bolsa";"200 g";"$870"
"357";"(Ref: 293931)";"Lider";"Saborizante para Leche Sabor Chocolate Bolsa";"200 g";"$870"
"358";"(Ref: 316659)";"Lider";"Saborizante para Leche Sabor Vainilla Bolsa";"200 g";"$870"
"359";"(Ref: 166779)";"Loncoleche";"Leche Entera Caja";"1 L";"$890"
"360";"(Ref: 295468)";"Calo";"Bebida Láctea Sabor Frutilla Caja";"1 L";"$891"
"361";"(Ref: 263877)";"Nestlé";"Saborizante Nesquik Sabor Chocolate";"180 g";"$990"
"362";"(Ref: 469790)";"Regimel";"Leche Descremada Frutilla Libre de Azúcar y Grasa Caja";"1 L";"$1.251"
"363";"(Ref: 517408)";"Colun";"Leche Descremada en Polvo Bolsa";"300 g";"$1.500"
"364";"(Ref: 561726)";"Soprole";"Leche Cultivada Sabor Frutilla Botella";"1 L";"$1.550"
"365";"(Ref: 561849)";"Next";"Leche Cultivada Sabor Chirimoya Botella";"1 L";"$1.550"
"366";"(Ref: 561722)";"Soprole";"Leche Cultivada Sabor Chirimoya Botella";"1 L";"$1.550"
"367";"(Ref: 484630)";"Loncoleche";"Leche Cultivada Sabor Papaya Botella";"1 L";"$1.590"
"368";"(Ref: 669846)";"Nestlé";"Saborizante Nesquik Sabor Frutilla";"380 g";"$1.690"
"369";"(Ref: 263932)";"Nestlé";"Milo Bolsa";"300 g";"$1.890"
"370";"(Ref: 564017)";"Lider";"Saborizante para Leche Sabor Frutilla";"500 g";"$2.090"
"371";"(Ref: 446400)";"Toddy";"Saborizante en Polvo Sabor Chocolate Bolsa";"500 g";"$2.490"
"372";"(Ref: 257478)";"Calo";"Leche Descremada en Polvo Bolsa";"400 g";"$2.550"
"373";"(Ref: 252381)";"Svelty";"Leche Descremada en Polvo Bolsa";"350 g";"$2.790"
"374";"(Ref: 606659)";"Nestlé";"Milo Activ-Go Bolsa";"500 g";"$3.990"
"375";"(Ref: 257151)";"Loncoleche";"Leche Descremada en Polvo Bio Fibras Digestión Bolsa";"800 g";"$4.740"
"376";" ";"Surlat";"Pack Leche Semidescremada sin Lactosa Caja 1 L c/u";"6 Un";"$5.100"
"377";" ";"Surlat";"Pack Leche Descremada sin Lactosa Caja 1L c/u";"6 Un";"$5.100"
"378";"(Ref: 578288)";"Ensoy ";"Ensoy Adulto Vainilla";"1 Kg";"$14.490"
"379";"(Ref: 345262)";"Soprole";"Pack Semanal Yogurt 1+1";"5 Potes 150 g c/u";"$2.490"
"380";"(Ref: 587278)";"Chamyto";"Pack Chamyto Probiótico Frutilla (12x80ml)";"12 Un";"$2.590"
"381";"(Ref: 264330)";"Colun";"Yogurt Frutilla Bolsa";"1 Kg";"$1.090"
"382";"(Ref: 264322)";"Colun";"Yogurt Batido Sabor Vainilla Bolsa";"1 Kg";"$1.090"
"383";"(Ref: 646533)";"Soprole";"Yogurt Protein + Natural Endulzado";"155 g";"$400"
"384";"(Ref: 583135)";"Soprole";"Pack Uno al Día Multifruta";"12 Botellas 90 ml c/u";"$2.650"
"385";"(Ref: 264271)";"Soprole";"Postre Manjarate Sabor Manjar Pote";"125 g";"$490"
"386";"(Ref: 646584)";"Chamyto";"Pack Chamyto Probiótico Frambuesa (12x80ml)";"12 Un";"$2.590"
"387";"(Ref: 264440)";"Colun";"Yogurt Batido Light Sabor Frutilla Pote";"125 g";"$195"
"388";"(Ref: 514800)";"Regimel";"Pack Jaleas Frambuesa";"4 Pote 100 g c/u";"$1.320"
"389";"(Ref: 646897)";"Nestlé";"Pack Yogurt Batido (Sabores Surtidos)";"12 unidades";"$1.990"
"390";"(Ref: 583058)";"Soprole";"Yogurt Natural Pote";"155 g";"$340"
"391";"(Ref: 393430)";"Calán";"Pack Yogurt Semidescremado";"12 Potes 110 g c/u";"$1.790"
"392";"(Ref: 557294)";"Danone";"Yogurt Light Sabor Natural Endulzado Bolsa";"900 g";"$1.090"
"393";"(Ref: 583136)";"Soprole";"Pack Uno al Día Frutilla";"12 Botellas 90 ml c/u";"$2.650"
"394";"(Ref: 393424)";"Calán";"Yogurt Semidescremado Frutilla Pote";"110 g";"$170"
"395";"(Ref: 264460)";"Colun";"Yogurt Batido Light Sabor Vainilla Pote";"125 g";"$195"
"396";"(Ref: 393426)";"Calán";"Yogurt Semidescremado Vainilla Pote";"110 g";"$170"
"397";"(Ref: 646692)";"Nestlé";"Pack Chocapic Zucosos (5x142g)";"5 Un";"$1.990"
"398";"(Ref: 669791)";"Soprole";"Yogurt Protein + Maracuyá";"155 g";"$400"
"399";"(Ref: 398022)";"Danone";"Yogurt Griego Natural sin Azúcar Pote";"150 g";"$300"
"400";"(Ref: 587280)";"Chamyto";"Pack Chamyto Probiótico Manzana (12x80ml)";"12 Un";"$2.590"
"401";"(Ref: 309290)";"Chandelle ";"Postre Chandelle Crema de Chocolate Pote";"130 g";"$510"
"402";"(Ref: 253953)";"Soprole";"Yogurt Batido Sabor Frutilla Pote";"120 g";"$200"
"403";"(Ref: 317774)";"Soprole";"Yogurt Batido Sabor Vainilla Pote";"120 g";"$200"
"404";"(Ref: 243409)";"Colun";"Yogurt Batido Sabor Vainilla Pote";"125 g";"$165"
"405";"(Ref: 646527)";"Soprole";"Pack 12 UNO Tetra Frutilla";"960 ml";"$2.590"
"406";"(Ref: 678225)";"Loncoleche";"Protein Yogurt Frutilla";"140 g";"$370"
"407";"(Ref: 555923)";"Colun";"Yogurt Batido Light sin Lactosa Sabor Frutilla Pote";"125 g";"$250"
"408";"(Ref: 271329)";"Nestlé";"Chamyto Frutilla Pack 6x80ml";"480 g";"$1.490"
"409";"(Ref: 257815)";"Colun";"Yogurt Batido Sabor Frutilla Pote";"125 g";"$165"
"410";"(Ref: 481797)";"Quillayes";"Yogurt Griego Premium Light con Berries Pote";"110 g";"$320"
"411";"(Ref: 634010)";"Soprole";"Arroz con Leche";"130 g";"$540"
"412";"(Ref: 459333)";"Loncoleche";"Yogurt Batido Sin Lactosa Frutilla Bolsa";"900 g";"$1.390"
"413";"(Ref: 557296)";"Danone";"Yogurt Light Sabor Frutilla Bolsa";"900 g";"$1.090"
"414";"(Ref: 555925)";"Colun";"Yogurt Batido Light sin Lactosa Sabor Chirimoya Pote";"125 g";"$250"
"415";"(Ref: 264432)";"Colun";"Yogurt Batido Light Sabor Frambuesa Pote";"125 g";"$195"
"416";"(Ref: 624995)";"Soprole";"1+1 OREO con Cuchara";"140 g";"$470"
"417";"(Ref: 309789)";"Chandelle ";"Postre Chandelle Crema de Manjar Pote";"130 g";"$510"
"418";"(Ref: 428565)";"Quillayes";"Yogurt Griego Premium Light con Papaya Pote";"110 g";"$320"
"419";"(Ref: 567621)";"Soprole";"Pack Yogurt Batido Sabores";"16 Un";"$3.190"
"420";"(Ref: 441532)";"Soprole";"Yogurt Gold Sabor Tradicional con Trozos de Almedras y Nuez Pote";"165 g";"$450"
"421";"(Ref: 678227)";"Loncoleche";"Yogurt Protein Natural 140g";"140 g";"$370"
"422";"(Ref: 264449)";"Colun";"Yogurt Batido Light Sabor Damasco Pote";"125 g";"$195"
"423";"(Ref: 309202)";"Nestlé";"Chiquitín Sabor Frutilla Pote";"45 g";"$210"
"424";"(Ref: 669792)";"Soprole";"Yogurt Protein + Guaraná";"155 g";"$400"
"425";"(Ref: 253945)";"Soprole";"Yogurt Batido Sabor Damasco Pote";"120 g";"$200"
"426";"(Ref: 555927)";"Colun";"Yogurt Batido Light sin Lactosa Sabor Vainilla Pote";"125 g";"$250"
"427";"(Ref: 594251)";"Ambrosoli";"Jalea Sabor Frambuesa Pouch";"100 g";"$340"
"428";"(Ref: 264312)";"Colun";"Yogurt Bolsa plátano Colún Bolsa";"1 Kg";"$1.090"
"429";"(Ref: 253039)";"Calán";"Yogurt Batido Semidescremado Sabor Vainilla Bolsa";"1 Kg";"$920"
"430";"(Ref: 264339)";"Colun";"Yogurt Bolsa Mora Colún Bolsa";"1 Kg";"$1.090"
"431";"(Ref: 634013)";"Soprole";"Sémola Salsa de Caramelo";"140 g";"$470"
"432";"(Ref: 561553)";"Soprole";"Yogurt Batido Sabor Frutilla Botella";"1 L";"$1.720"
"433";"(Ref: 369404)";"Soprole";"Yogurt Batido Sabor Plátano Pote";"120 g";"$200"
"434";"(Ref: 261597)";"Colun";"Yogurt Batido Light Sabor Mora Pote";"125 g";"$195"
"435";"(Ref: 428564)";"Quillayes";"Yogurt Griego Premium Light con Frutillas Pote";"110 g";"$320"
"436";"(Ref: 242999)";"Colun";"Flan Vainilla Pote";"100 g";"$250"
"437";"(Ref: 637706)";"Colun";"Yogurt Griego Light con Frutillas Pro7 Pote";"120 g";"$310"
"438";"(Ref: 624986)";"Colun";"Pack Yogurt Light";"1500 ml";"$1.990"
"439";"(Ref: 637704)";"Colun";"Yogurt Griego Light con Berries Pro7 Pote";"120 g";"$310"
"440";"(Ref: 591947)";"Colun";"Pack Familiar Yogurt Colun";"1500 ml";"$1.850"
"441";"(Ref: 255418)";"Calán";"Yogurt Batido Semidescremado Sabor Frutilla Bolsa";"1 Kg";"$920"
"442";"(Ref: 256718)";"Loncoleche";"Yogurt sin Lactosa Sabor Vainilla Botella";"1 Kg";"$1.590"
"443";"(Ref: 393428)";"Calán";"Yogurt Semidescremado Chirimoya Pote";"110 g";"$170"
"444";"(Ref: 243054)";"Colun";"Jalea Sabor Guinda Pote";"100 g";"$175"
"445";"(Ref: 309869)";"Nestlé";"Pack Bebida Láctea Chamyto Natural";"6 Botellas 80 cc c/u";"$1.490"
"446";"(Ref: 489969)";"Soprole";"Yogurt Light Endulzado con Stevia Sabor Vainilla";"120 g";"$220"
"447";"(Ref: 264285)";"Colun";"Yogurt Damasco Bolsa Colún Bolsa";"1 Kg";"$1.090"
"448";"(Ref: 392851)";"Soprole";"Leche Asada";"120 g";"$450"
"449";"(Ref: 513193)";"Colun";"Yogurt Batido Light Natural Pote";"125 g";"$195"
"450";"(Ref: 561550)";"Soprole";"Yogurt Batido Sabor Vainilla Botella";"1 L";"$1.720"
"451";"(Ref: 557759)";"Loncoleche";"Pack 6 Protein Shot Berries";"6 Un";"$2.190"
"452";"(Ref: 257824)";"Colun";"Yogurt Batido Sabor Damasco Pote";"125 g";"$165"
"453";"(Ref: 634026)";"Soprole";"Postre Gold Volcán Chocolate";"120 g";"$490"
"454";"(Ref: 557306)";"Danone";"Yogurt Light Sabor Natural Endulzado Pote";"115 g";"$210"
"455";"(Ref: 253620)";"Danone";"Yogurt Griego con Trozos de Frutilla Pote";"110 g";"$340"
"456";"(Ref: 606006)";"Soprole";"Manjarate Bicapa Siento2";"80 g";"$490"
"457";"(Ref: 514801)";"Regimel";"Pack Jaleas Lima- Limón Pote";"4 Un";"$1.320"
"458";"(Ref: 254260)";"Soprole";"Yogurt 1+1 con Cuchara Choco Krispis Pote";"140 g";"$430"
"459";"(Ref: 489967)";"Soprole";"Yogurt Light Endulzado con Stevia Sabor Frutilla";"120 g";"$220"
"460";"(Ref: 254550)";"Soprole";"Yogurt Batido Sabor Vainilla Bolsa";"1 Kg";"$1.290"
"461";"(Ref: 242976)";"Colun";"Flan Manjar Pote";"100 g";"$250"
"462";"(Ref: 445167)";"Soprole";"Yogurt 1+1 Zucaritas Pote";"140 g";"$530"
"463";"(Ref: 254526)";"Soprole";"Yogurt Batido Sabor Frutilla Bolsa";"1 Kg";"$1.290"
"464";"(Ref: 236448)";"Soprole";"Yogurt Batido Sabor Chirimoya Pote";"165 g";"$325"
"465";"(Ref: 257835)";"Colun";"Yogurt Batido Sabor Mora Pote";"125 g";"$165"
"466";"(Ref: 256695)";"Loncoleche";"Yogurt sin Lactosa Sabor Frutilla Botella";"1 Kg";"$1.590"
"467";"(Ref: 473649)";"Soprole";"Yogurt Batido Sabor Frambuesa Pote";"120 g";"$200"
"468";"(Ref: 255416)";"Calán";"Yogurt Batido Semidescremado Sabor Chirimoya Bolsa";"1 Kg";"$920"
"469";"(Ref: 264438)";"Soprole";"Flan Sabor Vainilla";"120 g";"$270"
"470";"(Ref: 451992)";"Loncoleche";"Alimento de Soya con Trozos de Kiwi y Frambuesa Pote";"120 g";"$380"
"471";"(Ref: 669651)";"Griego";"Griego Plain Natural";"110 g";"$240"
"472";"(Ref: 236426)";"Soprole";"Yogurt Batido Sabor Frutilla Pote";"165 g";"$325"
"473";"(Ref: 594254)";"Ambrosoli";"Jalea Sabor Piña Pouch";"100 g";"$340"
"474";"(Ref: 557760)";"Loncoleche";"Pack 6 Protein Shot Vainilla";"6 Un";"$2.190"
"475";"(Ref: 243184)";"Colun";"Yogurt Batido Light Sabor Frutilla Bolsa";"1 Kg";"$1.450"
"476";"(Ref: 525888)";"Quillayes";"Yogurt sin Lactosa Premium Griego con Berries";"110 g";"$320"
"477";"(Ref: 271142)";"Nestlé";"Chamyto Frambuesa Pack 6x80ml";"480 g";"$1.490"
"478";"(Ref: 243275)";"Calán";"Yogurt Batido Semidescremado Sabor Damasco Bolsa";"1 Kg";"$920"
"479";"(Ref: 467942)";"Calán";"Pack Probiótico Frutilla";"6 Botellas 90 cc c/u";"$1.390"
"480";"(Ref: 634018)";"Soprole";"Postre Gold Pannacotta Frambuesa";"120 g";"$490"
"481";"(Ref: 236441)";"Soprole";"Yogurt Batido Sabor Vainilla Pote";"165 g";"$325"
"482";"(Ref: 257086)";"Quillayes";"Yogurt Natural";"900 g";"$1.890"
"483";"(Ref: 271258)";"Chiquitín";"Chiquitín Sabor Plátano Pote";"45 g";"$210"
"484";"(Ref: 606007)";"Regimel";"Pack 4 Jaleas Sabor Maracuyá";"100 g";"$1.320"
"485";"(Ref: 257844)";"Los Alerces";"Yogurt Batido Frutilla Pote";"125 g";"$140"
"486";"(Ref: 591940)";"Calán";"Pack Probiótico Multifruta";"6 Botellas 90 cc c/u";"$1.390"
"487";"(Ref: 243435)";"Colun";"Yogurt Batido Sabor Frambuesa Pote";"125 g";"$165"
"488";"(Ref: 600566)";"Colun";"Yogurt Light Sin Lactosa Chirimoya";"1 L";"$1.650"
"489";"(Ref: 561551)";"Soprole";"Yogurt Batido Sabor Damasco Botella";"1 L";"$1.790"
"490";"(Ref: 634021)";"Soprole";"Postre Gold Creme Caramel";"120 g";"$490"
"491";"(Ref: 254252)";"Soprole";"Yogurt 1+1 con Cuchara Zucaritas Pote";"140 g";"$430"
"492";"(Ref: 445166)";"Soprole";"Yogurt 1+1 Choco Krispis Pote";"140 g";"$530"
"493";"(Ref: 253611)";"Danone";"Yogurt Griego con Trozos de Papaya a la Crema Pote";"110 g";"$340"
"494";"(Ref: 600576)";"Colun";"Leche Cultivada Light Chirimoya";"1 kg";"$1.550"
"495";"(Ref: 457507)";"Soprole";"Yogurt Zero Lacto Vainilla Pote";"120 g";"$240"
"496";"(Ref: 253653)";"Danone";"Yogurt Griego con Trozos de Durazno Pote";"110 g";"$340"
"497";"(Ref: 561881)";"Colun";"Pack Yogurt Yogumix";"5 Un";"$1.950"
"498";"(Ref: 243085)";"Colun";"Jalea Sabor Frambuesa Pote";"100 g";"$175"
"499";"(Ref: 489968)";"Soprole";"Yogurt Light Endulzado con Stevia Sabor Piña";"120 g";"$220"
"500";"(Ref: 555849)";"Nestlé";"Jalea Sabor Frambuesa Pote";"110 g";"$280"
"501";"(Ref: 669808)";"Surlat";"Yogurt Griego Proteína Descremado Sin Lactosa Natural";"125 g";"$340"
"502";"(Ref: 254060)";"Soprole";"Yogurt Batido Light Sabor Frutilla Pote";"165 g";"$270"
"503";"(Ref: 539339)";"Colun";"Yogurt Light Natural Bolsa";"1 Kg";"$1.450"
"504";"(Ref: 264347)";"Colun";"Yogurt Bolsa Cereza Colún Bolsa";"1 Kg";"$1.090"
"505";"(Ref: 257878)";"Los Alerces";"Yogurt Damasco Los Alerces Pote";"125 g";"$140"
"506";"(Ref: 431630)";"Colun";"Yogurt Sin Lactosa Vainilla Pote";"125 g";"$225"
"507";"(Ref: 634015)";"Soprole";"Sémola Frambuesa";"140 g";"$470"
"508";"(Ref: 293194)";"Nestlé";"Yogurt Cereal Chocapic con Cuchara";"142 g";"$480"
"509";"(Ref: 489938)";"Soprole";"Yogurt Zero Lacto Chirimoya Pote";"120 g";"$240"
"510";"(Ref: 404111)";"Danone";"Pack Yogurt Griego Sabores";"12 Un de 110 g c/u";"$3.990"
"511";"(Ref: 264458)";"Soprole";"Flan Sabor Caramelo";"120 g";"$270"
"512";"(Ref: 257854)";"Los Alerces";"Yogurt Batido Frambuesa Pote";"125 g";"$140"
"513";"(Ref: 382312)";"Milo";"Yogurt Cereal Chocapic-Milo";"142 g";"$1.990"
"514";"(Ref: 434258)";"Soprole";"Yogurt Batifrut Clásico con Trozos de Frutilla Pote";"165 g";"$460"
"515";"(Ref: 669652)";"Griego";"Griego Plain Frutilla";"110 g";"$240"
"516";"(Ref: 264294)";"Colun";"Yogurt bolsa Piña Colún Bolsa";"1 Kg";"$1.090"
"517";"(Ref: 637710)";"Colun";"Yogurt Griego Light con Frutos del Sur Pro6";"120 g";"$310"
"518";"(Ref: 243528)";"Colun";"Yogurt Batido Light Sabor Papaya Pote";"125 g";"$195"
"519";"(Ref: 431629)";"Colun";"Yogurt Batido sin Lactosa Sabor Mora Pote";"125 g";"$225"
"520";"(Ref: 559949)";"Danone";"Yogurt Light Sabor Frutilla Botella";"900 g";"$1.490"
"521";"(Ref: 264301)";"Colun";"Yogurt Bolsa Frambuesa Colún Bolsa";"1 Kg";"$1.090"
"522";"(Ref: 583137)";"Soprole";"Pack Uno Frutilla/Multifruta";"18 Un";"$3.990"
"523";"(Ref: 375661)";"Loncoleche";"Yogurt Batido Semidescremado sin Lactosa Trozos de Papaya";"120 g";"$270"
"524";"(Ref: 271332)";"Nestlé";"Chamyto Manzana Pack 6x80ml";"480 g";"$1.490"
"525";"(Ref: 308953)";"Nestlé";"Leche Asada Pote";"120 g";"$570"
"526";"(Ref: 431628)";"Colun";"Yogurt Batido sin Lactosa Damasco Pote";"125 g";"$225"
"527";"(Ref: 243133)";"Colun";"Jalea sabor Naranja Pote";"100 g";"$175"
"528";"(Ref: 440524)";"Colun";"Flan sabor Tres Leches Pote";"100 g";"$250"
"529";"(Ref: 525889)";"Quillayes";"Yogurt sin Lactosa Premium Griego con Papaya";"110 g";"$320"
"530";"(Ref: 559947)";"Danone";"Yogurt Light Sabor Natural Endulzado Botella";"900 g";"$1.490"
"531";"(Ref: 591949)";"Quillayes";"Yogurt Griego light sabor Durazno";"110 g";"$320"
"532";"(Ref: 308929)";"Nestlé";"Compota sabor manzana Nestlé Pote";"120 g";"$340"
"533";"(Ref: 557308)";"Danone";"Yogurt Light Sabor Frutilla Pote";"115 g";"$210"
"534";"(Ref: 293191)";"Nestlé";"Yogurt Cereal Milo con Cuchara";"142 g";"$480"
"535";"(Ref: 243456)";"Colun";"Yogurt Batido Sabor Piña Pote";"125 g";"$165"
"536";"(Ref: 257864)";"Los Alerces";"Yogurt Batido Piña Pote";"125 g";"$140"
"537";"(Ref: 489970)";"Soprole";"Yogurt Light Endulzado con Stevia Sabor Durazno";"120 g";"$220"
"538";"(Ref: 581929)";"Soprole";"Yogurt Griego con Frutilla Pote";"110 g";"$340"
"539";"(Ref: 253639)";"Soprole";"Manjarate Black";"80 g";"$490"
"540";"(Ref: 592675)";"Soprole";"Pack Uno al Día Sabor Frutilla (6 Un)";"80 g";"$1.550"
"541";"(Ref: 253734)";"Soprole";"Jalea Guinda";"100 g";"$270"
"542";"(Ref: 156588)";"Nestlé";"Yogurt Cereal Zucosos con Cuchara";"142 g";"$480"
"543";"(Ref: 627554)";"Soprole";"Flan ZEROLACTO Caramelo";"120 g";"$320"
"544";"(Ref: 646528)";"Soprole";"Pack UNO Tetra Multifruta";"6 Un";"$1.450"
