"codigo";"Marca";"descripcion";"cantidad";"precio"
"800";"(Ref: 460660)";"Air Wick";"Pack Repuestos Aromatizador Automático Cítricos Lata";"250 ml";"$6.490"
"801";"(Ref: 511783)";"Raid";"Insecticida Mata Polillas y Larvas Lata";"390 cc";"$2.890"
"802";"(Ref: 578384)";"Just'a Drop";"Gota Elimina Olores para Inodoros";"";"$3.790"
"803";"(Ref: 637050)";"Renuzit";"Cono Gel Manzana Canela";"198 g";"$1.190"
"804";"(Ref: 260314)";"Raid";"Tableta Contra Mosquitos y Zancudos Caja";"12 Un";"$1.950"
"805";"(Ref: 246625)";"Lysol";"Aerosol Aroma Summer Breese Lata";"354 g";"$900"
"806";"(Ref: 626663)";"Air Wick";"Repuesto Aromatizante Aerosol Sof Cotton";"250 ml";"$4.390"
"807";"(Ref: 538878)";"Glade";"Pack Repuesto Aromatizante de Ambiente Toque Potpourrí Display";"2 Un";"$2.250"
"808";"(Ref: 507108)";"Glade";"Desodorante en Gel Campos de Lavanda";"";"$1.250"
"809";"(Ref: 507109)";"Glade";"Aromatizador en Cono Manzana y Canela";"";"$1.250"
"810";"(Ref: 579169)";"Glade";"Pack Toque de Repuesto Ambiental Limón Refrescante Display";"2 Un";"$2.690"
"811";"(Ref: 288741)";"Tanax";"Tabletas Mata Mosquitos, Moscas y Zancudos";"";"$2.690"
"812";"(Ref: 529222)";"Glade";"Repuesto Aceite Natural Vainilla Display";"21 ml";"$4.490"
"813";"(Ref: 502555)";"Lysol";"Desinfectante Aerosol Mutisuperficies Lata";"354 g";"$1.790"
"814";"(Ref: 626665)";"Air Wick";"Repuesto Aromatizante Aerosol Refrescante";"250 ml";"$4.390"
"815";"(Ref: 579164)";"Glade";"Recarga Atomática Vainilla Lata 175 g";"175 g";"$4.290"
"816";"(Ref: 600513)";"Lider";"Aromatizante en Gel Lavanda";"185 g";"$990"
"817";"(Ref: 257446)";"Lysol";"Desinfectante en Aerosol Original Lata";"340 g";"$1.790"
"818";"(Ref: 623831)";"Febreze";"Eliminador de Olores Linen & Sky";"250 g";"$3.190"
"819";"(Ref: 650273)";"Lysoform";"Desinfectante de Ambientes y Superficies Aire de Montaña";"495 ml";"$2.490"
"820";"(Ref: 579153)";"Glade";"Desodorante Ambiental Paraiso Azul Lata";"360 cc";"$1.590"
"821";"(Ref: 444258)";"Lider";"Pack Desinfectante Spray Original 2 Un";"2 Un";"$3.290"
"822";"(Ref: 623830)";"Febreze";"Eliminador de Olores Hawaiian Aloha";"250 g";"$3.190"
"823";"(Ref: 520678)";"Lysol";"Desinfectante Aerosol Mutisuperficies Lata";"538 g";"$2.390"
"824";"(Ref: 547014)";"Glade";"Kit Aromatizador Automático Manzana y Canela Caja";"175 g";"$8.090"
"825";"(Ref: 529235)";"Glade";"Desodorante Ambiental Vainilla Lata";"360 ml";"$1.450"
"826";"(Ref: 579149)";"Glade";"Desodorante Ambiental Spray Potpourri Lata";"360 cc";"$1.450"
"827";"(Ref: 538884)";"Glade";"Kit Aromatizante de Ambiente Toque Mañana de Campo Display";"9 g";"$2.390"
"828";"(Ref: 420085)";"Air Wick";"Repuesto Aromatizador Automático Manzana y Canela Lata";"250 ml";"$4.450"
"829";"(Ref: 626666)";"Lysol";"Desinfectante Multisuperficies Aerosol Citrus";"562 ml";"$3.090"
"830";"(Ref: 538879)";"Glade";"Pack Repuesto Aromatizante de Ambiente Campos de Lavanda Display";"2 Un";"$2.250"
"831";"(Ref: 540037)";"Air Wick";"Pack Aromatizador Stick Ups Citrus";"2 Un";"$1.740"
"832";"(Ref: 595062)";"Lider";"Desodorante de Inodoros Lavanda";"1 Un";"$490"
"833";"(Ref: 544299)";"Air Wick";"Dosificador Aromatizante Gel Sueños de Lavanda";"2 Un";"$680"
"834";"(Ref: 671968)";"Glade";"Minigel Lavanda";"70 g";"$950"
"835";"(Ref: 243778)";"Arom";"Desodorante Ambiental Lluvia de Flores Lata";"360 ml";"$950"
"836";"(Ref: 671969)";"Glade";"Minigel Limon";"70 g";"$950"
"837";"(Ref: 264325)";"Lider";"Absorbedor de Olores para Refrigerador";"";"$950"
"838";"(Ref: 387043)";"Arom";"Desodorante Ambiental Vainilla en Flor";"360 ml";"$950"
"839";"(Ref: 485267)";"Renuzit";"Aromatizador en Cono Vainilla";"";"$1.000"
"840";"(Ref: 271574)";"Lider";"Desinfectante de Frutas y Verduras Botella";"250 ml";"$1.050"
"841";"(Ref: 334452)";"Little Trees";"Aromatizante Aroma Vainilla";"1 Un";"$1.090"
"842";"(Ref: 614406)";"Renuzit";"Aromatizante en Aerosol Automático Lavanda";"198 cc";"$1.190"
"843";"(Ref: 658025)";"Lider";"Recarga Gel Campestre";"36 ml";"$1.250"
"844";"(Ref: 658023)";"Lider";"Recarga Gel Lavanda";"36 ml";"$1.250"
"845";"(Ref: 650269)";"Glade";"Cono Placer Floral Y Frutos Rojos";"170 ml";"$1.250"
"846";"(Ref: 504663)";"Tanax";"Polvo Multiuso Insecticida";"125 g";"$1.290"
"847";"(Ref: 544297)";"Air Wick";"Dosificador Aromatizante Aceite Flores Tropicales";"2 Un";"$1.350"
"848";"(Ref: 268734)";"Germalimp";"Desinfectante para Frutas, Verduras y Utensilios Botella";"250 ml";"$1.350"
"849";"(Ref: 556626)";"Glade";"Desodorante Ambiental Floral Groove Lata";"360 cc";"$1.450"
"850";"(Ref: 262405)";"Tanax";"Insecticida en Polvo Mata Hormigas Lata";"100 g";"$1.490"
"851";"(Ref: 597278)";"Glade";"Aerosol Campos de Lavanda";"420 ml";"$1.590"
"852";"(Ref: 556627)";"Glade";"Desodorante Ambiental Magnolia y Jazmín Lata";"360 ml";"$1.590"
"853";"(Ref: 650271)";"Glade";"Aceites Naturales Placer Floral Y Frutos Rojos Recarga";"21 ml";"$1.600"
"854";"(Ref: 592728)";"Air Wick";"Aromatizante Stick-ups Lavanda 2 un (30g c/u)";"30 g";"$1.740"
"855";"(Ref: 252673)";"Lider";"Desinfectante Ambiental Campestre Lata";"360 ml";"$1.750"
"856";"(Ref: 480707)";"Lider";"Desinfectante de Ambientes y Superficies Lavanda Lata";"360 ml";"$1.750"
"857";"(Ref: 263889)";"Lider";"Desinfectante Ambiental Tradicional Lata";"360 ml";"$1.750"
"858";"(Ref: 539729)";"Igenix";"Desinfectante de Ambientes y Superficies Tradicional Lata";"360 cc";"$1.850"
"859";"(Ref: 243887)";"Igenix";"Desinfectante Aerosol Lavanda Tarro";"360 cc";"$1.850"
"860";"(Ref: 579135)";"Igenix";"Desinfectante de Ambientes Vainilla Lata";"480 ml";"$1.950"
"861";"(Ref: 411158)";"Baygon";"Insecticida Mata Moscas y Mosquitos Lata";"360 cc";"$1.950"
"862";"(Ref: 614062)";"Igenix";"Desinfectante Aerosol Tradicional Bonus";"341 g";"$1.950"
"863";"(Ref: 264882)";"Raid";"Raid Max mata arañas y bichos - Sin Olor";"360 cc";"$2.150"
"864";"(Ref: 503821)";"Tanax";"Pellets Veneno para Ratas Caja";"100 g";"$2.190"
"865";"(Ref: 491773)";"Glade";"Eliminador de Olores Pureza de Manantial Lata";"275 ml";"$2.250"
"866";"(Ref: 444231)";"Glade";"Eliminador de Olores Cítrico Lata";"275 ml";"$2.250"
"867";"(Ref: 270974)";"Tanax";"Insecticida Mata Hormigas en Botella";"500 ml";"$2.290"
"868";"(Ref: 592729)";"Glade";"Kit Sensations Gel Néctar de Flores";"1 Un";"$2.290"
"869";"(Ref: 503842)";"Tanax";"Raticida Bloques Parafinados Caja";"100 g";"$2.290"
"870";"(Ref: 535817)";"Tanax";"Insecticida Aerosol Moscas y Zancudos Lata";"500 cc";"$2.390"
"871";"(Ref: 262320)";"Tanax";"Insecticida Casa y Jardín Lata";"440 ml";"$2.490"
"872";"(Ref: 270802)";"Tanax";"Pulverizador Insecticida Lata";"180 cc";"$2.490"
"873";"(Ref: 503820)";"Tanax";"Insecticida Aerosol Multipropósito Lata";"440 cc";"$2.490"
"874";"(Ref: 650272)";"Lysoform";"Desinfectante de Ambientes y Superficies Lavanda";"495 ml";"$2.490"
"875";"(Ref: 257615)";"Air Wick";"Repuesto Aromatizador Eléctrico Vainilla";"";"$2.850"
"876";"(Ref: 265556)";"Klerat";"Raticida en Bloques Caja";"100 g";"$2.850"
"877";"(Ref: 623833)";"Febreze";"Eliminador de Olores Vainilla";"250 g";"$2.890"
"878";"(Ref: 501189)";"Glade";"Repuesto Aromatizador Eléctrico Vainilla";"";"$2.890"
"879";"(Ref: 255820)";"Air Wick";"Eliminador de Olores Cerezo Botella";"345 ml";"$2.890"
"880";"(Ref: 501193)";"Glade";"Repuesto Aromatizador Eléctrico Manzana y Canela";"";"$2.890"
"881";"(Ref: 583043)";"Tanax";"Insecticida Líquida";"1250 cc";"$2.950"
"882";"(Ref: 255745)";"Air Wick";"Repuesto Aromatizador Eléctrico Berries";"";"$2.950"
"883";"(Ref: 420082)";"Air Wick";"Repuesto Aromatizador Eléctrico Manzana y Canela Display";"21 ml";"$2.950"
"884";"(Ref: 696534)";"Febreze";"Desodorante Ambiental Air Bora Bora";"250 g";"$2.990"
"885";"(Ref: 696535)";"Febreze";"Desodorante Ambiental Air Meadows & Rain";"250 g";"$2.990"
"886";"(Ref: 563015)";"Glade";"Recarga Aromatizador Auto Sport Auto Nuevo";"";"$2.990"
"887";"(Ref: 637049)";"Igenix";"Pack Desinfectantes de Ambientes (Lavanda y Tradicional)";"1 Un";"$2.990"
"888";"(Ref: 583007)";"Orion";"Pinzas Anti Polillas Limón";"";"$3.050"
"889";"(Ref: 258094)";"Tanax";"Insecticidas Aerosol Mata Pulgas y Garrapatas Lata";"500 g";"$3.050"
"890";"(Ref: 262246)";"Raid";"Insecticida Mata Moscas, Mosquitos y Zancudos Doble Acción Aerosol";"360 cc";"$3.090"
"891";"(Ref: 260271)";"Raid";"Insecticida Mata Mosquitos, Moscas y Zancudos Lata";"360 cc";"$3.090"
"892";"(Ref: 670968)";"Febreze";"Aromatizante Ambiental Primavera";"250 cc";"$3.190"
"893";"(Ref: 440919)";"Glade";"Aromatizador Auto Sport Vainilla Mist";"";"$3.190"
"894";"(Ref: 511785)";"Raid";"Insecticida Mata Pulgas y Garrapatas";"390 cc";"$3.190"
"895";"(Ref: 623832)";"Febreze";"Eliminador de Olores Lavanda";"250 g";"$3.190"
"896";"(Ref: 529218)";"Glade";"Aromatizante Eléctrico Ambiente Manzana y Canela Display";"21 ml";"$3.250"
"897";"(Ref: 243979)";"Air Wick";"Aromatizador Eléctrico Vainilla";"21 ml";"$3.390"
"898";"(Ref: 547033)";"Air Wick";"Aromatizador y Repuesto Eléctrico Manzana y Canela";"";"$3.390"
"899";"(Ref: 668054)";"Air Wick";"Aromatizante Eléctrico Full Lavanda";"20 ml";"$3.390"
"900";"(Ref: 255668)";"Air Wick";"Aromatizador Eléctrico Frutas Silvestres";"21 ml";"$3.390"
"901";"(Ref: 435771)";"Damprid";"Absorbedor de Humedad Desechable Básico Pote";"300 g";"$3.570"
"902";"(Ref: 520852)";"Arom";"Recarga Desodorante Ambiental Automático Frambuesa Berries Lata";"250 cc";"$3.750"
"903";"(Ref: 520851)";"Arom";"Aerosol para Dispensador Automático Vainilla Canela Lata";"250 cc";"$3.750"
"904";"(Ref: 260332)";"Raid";"Aparato Eléctrico Contra Mosquitos y Zancudos";"";"$3.890"
"905";"(Ref: 460547)";"Raid";"Insecticida Eléctrico contra Mosquitos y Zancudos";"";"$3.950"
"906";"(Ref: 587846)";"Glade";"Aromatizador Auto Sport Acqua + Recarga Auto Nuevo";"";"$3.990"
"907";"(Ref: 563013)";"Glade";"Aromatizador Auto Sport Auto Nuevo";"";"$3.990"
"908";"(Ref: 440917)";"Glade";"Aromatizador Auto Sport Acqua";"";"$3.990"
"909";"(Ref: 547017)";"Air Wick";"Kit Aromatizador Automático Bosque Mágico,";"250 ml";"$4.200"
"910";"(Ref: 645919)";"Off";"Loción repelente para Mosquitos";"165 cc";"$4.290"
"911";"(Ref: 313010)";"Solfac";"Control de Insectos Rastreros y Voladores Lata";"150 ml";"$4.290"
"912";"(Ref: 650270)";"Glade";"Automático Placer Floral Y Frutos Rojos";"175 ml";"$4.390"
"913";"(Ref: 556634)";"Glade";"Recarga Atomática Floral Groove Lata";"175 g";"$4.390"
"914";"(Ref: 255740)";"Air Wick";"Repuesto Aromatizador Automático Cítrico";"";"$4.390"
"915";"(Ref: 556636)";"Glade";"Recarga Atomática Garden Party Lata";"175 g";"$4.390"
"916";"(Ref: 255869)";"Air Wick";"Repuesto Aromatizador Automático Lavanda y Manzanilla";"";"$4.390"
"917";"(Ref: 547019)";"Air Wick";"Repuesto Aromatizante Aerosol Mar de Azul Profundo Lata";"250 ml";"$4.450"
"918";"(Ref: 579158)";"Lysoform";"Reacarga Atomática Desinfectante Aire de Montañas Lata";"175 g";"$4.590"
"919";"(Ref: 637346)";"Febreze";"Aromatizante de Telas Dormitorio";"800 ml";"$4.950"
"920";"(Ref: 427588)";"Raid";"Repuesto Automático Control Multi Insectos Lata";"291 cc";"$5.890"
"921";"(Ref: 435770)";"Damprid";"Recarga Absorbedor de Humedad Bolsa";"1,2 Kg";"$6.770"
"922";"(Ref: 668055)";"Air Wick";"Aromatizante Recarga Lavanda";"60 ml";"$6.850"
"923";"(Ref: 539730)";"Arom";"Kit Aromatizante Autómatico Vainilla Canela";"";"$6.950"
"924";"(Ref: 578611)";"Air Wick";"Aromatizador Automático Cítricos";"";"$8.390"
"925";"(Ref: 597754)";"Lysoform";"Kit Desinfectante Automático Aire de Montaña";"270 ml";"$8.490"
"926";"(Ref: 420084)";"Air Wick";"Aromatizador Automático Manzana & Canela Caja";"250 ml";"$8.590"
"927";"(Ref: 427597)";"Raid";"Sistema Automático Control Multi Insectos Caja";"291 cc";"$8.790"
"928";"(Ref: 614066)";"Air Wick";"Recarga Eléctrico Manzana y Canela (5 Un)";"1 Un";"$10.890"
"929";"(Ref: 463154)";"Lider";"Bolsa de Basura 50 x 70 cm Clásica";"10 Un";"$560"
"930";"(Ref: 647101)";"Virginia";"Trapero Húmedo Multiuso";"10 Un";"$1.990"
"931";"(Ref: 671529)";"Lider";"Trapero Humedo Desechable";"10 Un";"$1.990"
"932";"(Ref: 543969)";"Virginia";"Trapero Húmedo para Pisos Flotantes Lavanda Bolsa";"10 Un";"$2.090"
"933";"(Ref: 463155)";"Lider";"Bolsa de Basura 70 x 90 cm Mediana";"10 Un";"$930"
"934";"(Ref: 463156)";"Lider";"Bolsa de Basura 80 x 110 cm Grande";"10 Un";"$1.150"
"935";"(Ref: 256362)";"Superior";"Bolsa de Basura 45 x 55 cm Pequeño";"20 Un";"$1.090"
"936";"(Ref: 251178)";"Scotch-Brite";"Paño Esponja Bolsa";"6 Un";"$1.890"
"937";"(Ref: 550162)";"Virutex";"Trapero Humedo Piso Flotante";"10 Un";"$2.090"
"938";"(Ref: 399902)";"Virutex";"Bolsa de Basura 70 x 90 cm Mediana Bio";"10 Un";"$1.090"
"939";"(Ref: 399904)";"Virutex";"Bolsa de Basura 80 x 110 cm Grande Bio";"10 Un";"$1.190"
"940";"(Ref: 339461)";"Virutex";"Esponja Anatómica Multiuso";"4 Un";"$1.650"
"941";"(Ref: 442441)";"Virutex";"Trapero Húmedo Desinfectante Bolsa";"10 Un";"$2.090"
"942";"(Ref: 263805)";"Superior";"Bolsa de Basura 80 x 120 cm Carga Pesada";"10 Un";"$2.750"
"943";"(Ref: 260720)";"Virutex";"Paño Multiuso";"6 Un";"$3.190"
"944";"(Ref: 310887)";"Lider";"Guantes de Látex Conveniente Mediano";"1 Un";"$1.490"
"945";"(Ref: 263755)";"Superior";"Bolsa de Basura 50 x 70 cm Clásica";"10 Un";"$560"
"946";"(Ref: 260776)";"Lider";"Esponja Clásica";"4 Un";"$790"
"947";"(Ref: 463157)";"Lider";"Bolsa de Basura 80 x 120 cm Extra Grande";"10 Un";"$1.990"
"948";"(Ref: 420763)";"La Facilita";"Bolsas Multiuso 35 x 50 cm Bolsa";"100 Un";"$2.250"
"949";"(Ref: 292545)";"Virutex";"Bolsas de Basura Blanca 50 x 70 cm Pequeña";"10 Un";"$720"
"950";"(Ref: 264870)";"Copihue";"Pack Cajas Fósforos Chicos 10 Un (38 Un apróx c/u)";"";"$1.300"
"951";"(Ref: 399901)";"Virutex";"Bolsa de Basura 50 x 70 cm Pequeña";"10 Un";"$600"
"952";"(Ref: 263817)";"Superior";"Bolsa de Basura 110 x 120 cm Carga Pesada";"5 Un";"$4.890"
"953";"(Ref: 263854)";"Basulip";"Bolsa de Basura 70 x 90 cm Mediana";"10 Un";"$1.190"
"954";"(Ref: 255634)";"Vileda";"Paño Esponja";"6 Un";"$2.690"
"955";"(Ref: 650835)";"Lider";"Paño Celulosa";"3 Un";"$1.490"
"956";"(Ref: 263841)";"Superior";"Bolsa de Basura 70 x 90 cm Mediana";"10 Un";"$990"
"957";"(Ref: 550161)";"Virutex";"Trapero Húmedo Multiuso para Pisos Lavanda Bolsa";"10 Un";"$2.490"
"958";"(Ref: 264007)";"Superior";"Bolsa de Basura 50 x 55 cm Pequeño";"20 Un";"$990"
"959";"(Ref: 259524)";"Virutex";"Esponja Mediana Bolsa";"3 Un";"$1.850"
"960";"(Ref: 260780)";"Virutex";"Paño Esponja Natural Bolsa";"6 Un";"$2.490"
"961";"(Ref: 313493)";"Virutex";"Paño Multiuso en Rollo";"";"$4.650"
"962";"(Ref: 260705)";"Virutex";"Trapero Simple con Ojal";"";"$1.590"
"963";"(Ref: 657779)";"Scott";"Paños Reutilizables 58 Hojas";"1 Un";"$1.450"
"964";"(Ref: 269378)";"Scotch-Brite";"Esponja Estándar";"4 Un";"$1.000"
"965";"(Ref: 631058)";"Lider";"Paño Multiuso Bolsa";"6 Un";"$2.490"
"966";"(Ref: 263796)";"Superior";"Bolsa de Basura 80 x 110 cm Grande";"10 Un";"$1.350"
"967";"(Ref: 263782)";"Basulip";"Bolsa de Basura 80 x 110 cm Grande";"10 Un";"$1.690"
"968";"(Ref: 260668)";"Virutex";"Escobillón Piso Flotante";"";"$6.250"
"969";"(Ref: 261549)";"Virutex";"Esponja Multiuso Display";"4 Un";"$990"
"970";"(Ref: 544303)";"Fibro";"Trapero Algodón con Ojal";"";"$1.350"
"971";"(Ref: 257424)";"La Facilita";"Bolsas Multiuso Bolsa";"100 Un";"$790"
"972";"(Ref: 257433)";"La Facilita";"Bolsas Multiuso 25 x 38 cm Bolsa";"100 Un";"$1.390"
"973";"(Ref: 242365)";"Virutex";"Repuesto Mopa Algodón";"";"$3.890"
"974";"(Ref: 495991)";"Vileda";"Paño Multiuso";"3 Un";"$1.950"
"975";"(Ref: 256629)";"Vileda";"Paño Esponja";"3 Un";"$1.490"
"976";"(Ref: 540105)";"Fibro";"Esponja de Cobre Antibacterial Acanalada Display";"2 Un";"$1.050"
"977";"(Ref: 261429)";"Virutex";"Guante de Goma Conveniente Mediano";"";"$1.690"
"978";"(Ref: 260679)";"Virutex";"Mopa Plana con Mango";"";"$11.290"
"979";"(Ref: 313432)";"Virutex";"Trapero Ultra Absorbente Gigante Bolsa";"";"$2.250"
"980";"(Ref: 243819)";"Fibro";"Paño Multiuso";"3 Un";"$1.590"
"981";"(Ref: 289143)";"Lider";"Pala Mango Fijo";"1 Un";"$1.890"
"982";"(Ref: 261426)";"Virutex";"Guantes Conveniente Talla S";"";"$1.690"
"983";"(Ref: 311626)";"Lider";"Esponja Anatómica Abrasiva";"3 Un";"$890"
"984";"(Ref: 489640)";"Acuenta";"Bolsa Multiuso 20 x 30";"100 Un";"$770"
"985";"(Ref: 243963)";"Virutex";"Guantes Multiusos Talla M";"";"$2.090"
"986";"(Ref: 550164)";"Vileda";"Guantes Extra Sensation Talla M";"";"$1.450"
"987";"(Ref: 308977)";"Virutex";"Paño Esponja";"6 Un";"$3.190"
"988";"(Ref: 442541)";"Virutex";"Bolsa de Basura 80 x 120 cm Extra Grande";"10 Un";"$2.050"
"989";"(Ref: 311586)";"Lider";"Guante Multiuso Pequeño";"1 Par";"$1.490"
"990";"(Ref: 263990)";"Virutex";"Escobillón Tradicional";"";"$1.650"
"991";"(Ref: 243955)";"Virutex";"Guantes Anatónico y Sensible Talla SM";"";"$3.190"
"992";"(Ref: 263657)";"Ziploc";"Bolsa para Sandwich";"50 Un";"$2.650"
"993";"(Ref: 261250)";"Lider";"Paño para Pisos Gigante";"";"$1.790"
"994";"(Ref: 256514)";"Lider";"Fósforos Largos De Seguridad Caja";"250 Un";"$1.190"
"995";"(Ref: 242290)";"Virutex";"Escobillón Multiuso Grande";"";"$3.050"
"996";"(Ref: 256504)";"Gran Andes";"Fósforos de Seguridad Gran Andes Caja";"220 Un";"$970"
"997";"(Ref: 563842)";"Scotch-Brite";"Esponja para Cocina Cero Rayas Bolsa";"2 Un";"$1.150"
"998";"(Ref: 243847)";"Virutex";"Paño Multiuso Ultra";"3 Un";"$2.190"
"999";"(Ref: 251156)";"Scotch-Brite";"Esponja Anatómica";"3 Un";"$1.190"
"1000";"(Ref: 650836)";"Lider";"Paño Celulosa X6";"6 Un";"$1.990"
"1001";"(Ref: 243946)";"Fibro";"Guantes Multiuso Talla M";"";"$1.790"
"1002";"(Ref: 413398)";"Scotch-Brite";"Rodillo Quita Pelos y Pelusas";"";"$3.190"
"1003";"(Ref: 259887)";"Fibro";"Trapero Doble con Ojal";"";"$1.990"
"1004";"(Ref: 248363)";"Virutex";"Guante Conveniente Tamaño L";"";"$1.690"
"1005";"(Ref: 625943)";"Great Value";"Bolsa Mediana con Cierre";"20 Un";"$2.350"
"1006";"(Ref: 630580)";"Virutex";"Bolsa de Basura Mediana70x90 cm";"20 Un";"$1.650"
"1007";"(Ref: 263769)";"Basulip";"Bolsa de Basura 50 x 70 cm Clásica";"10 Un";"$790"
"1008";"(Ref: 495992)";"Vileda";"Paño Multiuso con Microfibra Bolsa";"6 Un";"$2.450"
"1009";"(Ref: 495993)";"Vileda";"Paño para Pisos";"";"$1.990"
"1010";"(Ref: 260276)";"Virutex";"Repuesto Mopa Clásica";"";"$2.990"
"1011";"(Ref: 248361)";"Virutex";"Rollos de Acero Mago Pads si Jabón 12 Un";"12 Un";"$1.050"
"1012";"(Ref: 648895)";"Excell";"Trapero Húmedo Piso Flotante Lavanda";"12 Un";"$2.290"
"1013";"(Ref: 485869)";"Virutex";"Escobillón Economico 10";"1 Reclicado";"$1.350"
"1014";"(Ref: 260713)";"Virutex";"Paño para Sacudir";"";"$990"
"1015";"(Ref: 523830)";"Vileda";"Repuesto Mopa 100% Microfibras";"1 Un";"$4.890"
"1016";"(Ref: 285525)";"Virutex";"Guantes Multiusos Talla L";"";"$2.090"
"1017";"(Ref: 242379)";"Virutex";"Mopa con Mango";"";"$4.790"
"1018";"(Ref: 259546)";"Fibro";"Esponja Standard Multiuso Doypack";"4 Un";"$790"
"1019";"(Ref: 260698)";"Virutex";"Trapero Doble con Ojal";"";"$1.990"
"1020";"(Ref: 454560)";"Lider";"Repuesto Mopa Microfibra Plana";"";"$4.490"
"1021";"(Ref: 625941)";"Great Value";"Bolsa para Sandwich Caja";"50 Un";"$1.990"
"1022";"(Ref: 261560)";"Virutex";"Esponja Anatómica Acanalada Bonobril";"3 Un";"$1.150"
"1023";"(Ref: 257386)";"Andes";"Fósforos Hogar Gigantes Caja";"250 Un";"$1.450"
"1024";"(Ref: 578616)";"Vileda";"Paño Multiuso Rollo";"30 Un";"$3.990"
"1025";"(Ref: 594195)";"Ziploc";"Bolsa Grande Doble Cierre";"48 Un";"$3.150"
"1026";"(Ref: 542289)";"Fibro";"Plumero de Microfibra";"";"$3.390"
"1027";"(Ref: 246652)";"Lider";"Paño Sacudir 40 x";"35 cm";"$730"
"1028";"(Ref: 512398)";"Ziploc";"Bolsa para Snack Caja";"50 Un";"$2.490"
"1029";"(Ref: 521788)";"Vileda";"Repuesto Mopa Suave";"";"$3.590"
"1030";"(Ref: 550165)";"Vileda";"Guantes Extra Sensation Talla S";"";"$1.450"
"1031";"(Ref: 540106)";"Fibro";"Esponja de Cobre Antibacterial Standard Display";"2 Un";"$1.050"
"1032";"(Ref: 296909)";"Virutex";"Paño Esponja Natural Bolsa";"3 Un";"$1.790"
"1033";"(Ref: 525040)";"Lider";"Escobillón Multiuso Bicolor";"";"$2.050"
"1034";"(Ref: 311839)";"Lider";"Guante Multiuso Grande";"1 Par";"$1.490"
"1035";"(Ref: 261217)";"Virutex";"Paño Esponja";"3 Un";"$2.290"
"1036";"(Ref: 260761)";"Lider";"Paño Multiuso";"3 Un";"$1.490"
"1037";"(Ref: 264851)";"Acuenta";"Fósforos de Seguridad";"10 Un";"$620"
"1038";"(Ref: 625944)";"Great Value";"Bolsa Grande con Cierre";"15 Un";"$2.190"
"1039";"(Ref: 650925)";"Ilko";"Bolsas Herméticas Sandwich 16x15 cm (50 Un)";"1 Un";"$2.290"
"1040";"(Ref: 261498)";"Virutex";"Plumero Electrostático";"";"$2.750"
"1041";"(Ref: 550163)";"Vileda";"Guantes Extra Sensation Talla L";"";"$1.450"
"1042";"(Ref: 270275)";"Acuenta";"Fósforos Largos de Seguridad Caja";"250 Un";"$970"
"1043";"(Ref: 598145)";"Virutex";"Guantes Anatónico y Sensible Talla XS";"";"$3.190"
"1044";"(Ref: 381051)";"Acuenta";"Fósforos de Seguridad Caja";"150 Un";"$460"
"1045";"(Ref: 280171)";"Acuenta";"Vela Pequeña 14.5 cm";"1 Un";"$590"
"1046";"(Ref: 264842)";"Copihue";"Fósforos de Seguridad Gran Copihue Caja";"150 Un";"$600"
"1047";"(Ref: 264024)";"Acuenta";"Trapero Económico";"";"$650"
"1048";"(Ref: 256524)";"Copihue";"Fósforos de Seguridad";"5 Un";"$680"
"1049";"(Ref: 280163)";"Luminosa";"Vela Super Económica";"4 Un";"$690"
"1050";"(Ref: 453132)";"Scotch-Brite";"Paño Multiuso Microfibra";"";"$690"
"1051";"(Ref: 647112)";"Lider";"Escobilla para Ropa Plástica";"1 Un";"$750"
"1052";"(Ref: 257763)";"Lider";"Betún Pasta Negro Lata";"88 cc";"$800"
"1053";"(Ref: 287803)";"Splum";"Esponja para Dosificador Bolsa";"2 Un";"$850"
"1054";"(Ref: 261500)";"Virutex";"Magopads s/Jabón Bolsa";"6 Un";"$850"
"1055";"(Ref: 264836)";"Lider";"Fósforos De Seguridad Caja";"220 Un";"$870"
"1056";"(Ref: 257771)";"Lider";"Betún para Zapatos Tarro";"88 cc";"$890"
"1057";"(Ref: 578612)";"Lider";"Pads de Acero con Jabón Caja";"4 Un";"$920"
"1058";"(Ref: 259556)";"Fibro";"Esponja acanalada 3x2 Fibro Display";"3 Un";"$930"
"1059";"(Ref: 252550)";"Lider";"Esponja Limpia Calzados Frasco";"1 Un";"$950"
"1060";"(Ref: 252542)";"Lider";"Esponja Limpia Calzados Caja";"1 Un";"$950"
"1061";"(Ref: 383519)";"Nugget";"Betún Pasta Marrón";"65 g";"$950"
"1062";"(Ref: 383520)";"Nugget";"Betún Pasta Negro";"65 g";"$950"
"1063";"(Ref: 381052)";"Acuenta";"Pack Fósforos de Seguridad Caja";"3 Un";"$950"
"1064";"(Ref: 678440)";"Virutex";"Bolsa Basura Biorollo Pequeña 50x70";"20 Un";"$990"
"1065";"(Ref: 241748)";"Virginia";"Betún Crema para Zapatos Frasco";"80 g";"$990"
"1066";"(Ref: 544038)";"Virginia";"Toallas Abrillantadoras Neutro Bolsa";"15 Un";"$990"
"1067";"(Ref: 330106)";"Lider";"Betún Líquido Negro Botella";"60 ml";"$990"
"1068";"(Ref: 241720)";"Virginia";"Betún Pasta Café Lata";"88 ml";"$990"
"1069";"(Ref: 261607)";"Lider";"Rollo de Acero sin Jabón Bolsa";"12 Un";"$990"
