"codigo";"Marca";"descripcion";"cantidad";"precio"
"134";"(Ref: 621328)";"Panasonic";"Audífonos Tipo Inserción Rosado";"";"$3.990"
"135";"(Ref: 529494)";"Sony";"Audífono MDR-E9 Azul";"";"$4.500"
"136";"(Ref: 569205)";"Onn";"Audífonos Deportivos 14G11 Negro";"";"$4.990"
"137";"(Ref: 558944)";"Urbano To Go";"Cargador de Auto 2 USB Negro";"";"$4.990"
"138";"(Ref: 484687)";"Sandisk";"Pendrive 16 GB Cruzer Blade SDCZ50-016G";"";"$4.990"
"139";"(Ref: 659856)";"Fiddler";"Audífonos Kids U9 Con Micrófono Negro";"";"$4.990"
"140";"(Ref: 659854)";"Fiddler";"Audífonos Kids U9 Con Micrófono Rosado";"";"$4.990"
"141";"(Ref: 268507)";"Onn";"Teclado Multimedia HK3002";"";"$4.990"
"142";"(Ref: 591078)";"Onn";"Cable HDMI";"";"$4.990"
"143";"(Ref: 583724)";"Sandisk";"Tarjeta de Memoria MicroSD 16 GB con Adaptador";"";"$4.990"
"144";"(Ref: 658249)";"Kingston";"Tarjeta de Memoria Micro SD Canvas 16 GB";"";"$4.990"
"145";"(Ref: 236715)";"RCA";"Antena/ANT 111";"";"$4.990"
"146";"(Ref: 689473)";"Fujitel";"Cargador 2 Usb";"1 Un";"$4.990"
"147";"(Ref: 607839)";"HP";"Mouse X900 Negro";"";"$4.990"
"148";"(Ref: 623918)";"Samsung";"Cargador Para Automóvil Negro";"";"$5.000"
"149";"(Ref: 556876)";"Brother";"Botella Tinta 5001 Amarillo";"";"$5.490"
"150";"(Ref: 549134)";"Logitech";"Teclado K230";"";"$5.990"
"151";"(Ref: 658250)";"Kingston";"Tarjeta de Memoria Micro SD Canvas 32 GB";"";"$5.990"
"152";"(Ref: 484470)";"Sandisk";"Pendrive 32 GB Cruzer Blade SDCZ50";"";"$5.990"
"153";"(Ref: 612695)";"Sandisk";"Tarjeta de Memoria 32 GB & Adaptador";"";"$5.990"
"154";"(Ref: 667802)";"Urbano";"Cargador inalámbrico UD-BANK32 Negro";"";"$5.990"
"155";"(Ref: 556875)";"Brother";"Botella Tinta 5001 Magenta";"";"$5.990"
"156";"(Ref: 675851)";"Philips";"Audifonos Deportivos HQ125OTBK Negro";"";"$5.990"
"157";"(Ref: 644720)";"Logitech";"Mouse Inalámbrico M170 Negro";"";"$5.990"
"158";"(Ref: 556874)";"Brother";"Botella Tinta 5001 Cyan";"";"$5.990"
"159";"(Ref: 507645)";"RCA";"Audifonos con Microfono HM-704B";"";"$6.490"
"160";"(Ref: 529498)";"Sony";"Audífono MDR-EX15 Azul";"";"$6.990"
"161";"(Ref: 590853)";"Blackweb";"Mouse Gamer";"";"$6.990"
"162";"(Ref: 675963)";"Logitech";"Mouse Inalámbrico M187 Refresh Coral";"";"$6.990"
"163";"(Ref: 646779)";"HP";"Mouse Inalámbrico X3000 Azul";"";"$6.990"
"164";"(Ref: 583725)";"Logitech";"Mouse M187 Negro";"";"$6.990"
"165";"(Ref: 556873)";"Brother";"Botella Tinta 6001 Negro";"";"$6.990"
"166";"(Ref: 612771)";"HP";"Mouse Inalámbrico X3000 Plata";"";"$6.990"
"167";"(Ref: 643383)";"HP";"Mouse Inalámbrico X3000 Blanco";"";"$6.990"
"168";"(Ref: 612770)";"HP";"Mouse Inalámbrico X3000 Rojo";"";"$6.990"
"169";"(Ref: 612267)";"Epson";"Cartucho Tinta 296 Negro";"";"$7.490"
"170";"(Ref: 595287)";"Canon";"Botella Tinta GI-190 Amarillo";"";"$7.490"
"171";"(Ref: 595285)";"Canon";"Botella Tinta GI-190 Cyan";"";"$7.490"
"172";"(Ref: 595284)";"Canon";"Botella Tinta GI-190 Negro";"";"$7.490"
"173";"(Ref: 419369)";"Epson";"Cartucho Negro Epson 195/T195120";"";"$7.490"
"174";"(Ref: 595286)";"Canon";"Botella Tinta GI-190 Magenta";"";"$7.490"
"175";"(Ref: 602354)";"Panasonic";"Audífonos HF100 Azul";"";"$7.990"
"176";"(Ref: 646778)";"HP";"Funda Notebook 14 Pulgadas Gris / Morado";"";"$7.990"
"177";"(Ref: 644766)";"HP";"Teclado C2500 Negro";"";"$7.990"
"178";"(Ref: 612268)";"Epson";"Cartucho Tinta 296 Cyan";"";"$7.990"
"179";"(Ref: 675962)";"Logitech";"Mouse Inalámbrico M187 Refresh Azul";"";"$7.990"
"180";"(Ref: 557555)";"Njoy Tech";"Mouse Gamer Negro";"";"$7.990"
"181";"(Ref: 612270)";"Epson";"Cartucho Tinta 296 Amarillo";"";"$7.990"
"182";"(Ref: 602356)";"Panasonic";"Audífonos HF100 Rosado";"";"$7.990"
"183";"(Ref: 606367)";"HP";"Cartucho Tinta 662 Negro";"";"$8.490"
"184";"(Ref: 569199)";"HP";"Cartucho Tinta Tricolor 664/F6V28AL";"";"$8.490"
"185";"(Ref: 624783)";"Canon";"Cartucho de Tinta Negro/PG44";"";"$8.490"
"186";"(Ref: 569198)";"HP";"Cartucho Tinta Negro 664/F6V29AL";"";"$8.490"
"187";"(Ref: 606368)";"HP";"Tinta 662 Tricolor";"";"$8.490"
"188";"(Ref: 646804)";"Casio";"Calculadora Científica FX-350LA Plus";"";"$8.990"
"189";"(Ref: 658107)";"Fiddler";"Audífonos Bluetooth B68W On Ear Blanco";"";"$8.990"
"190";"(Ref: 658124)";"Fiddler";"Audífono Wireless BT B68 Negro";"";"$8.990"
"191";"(Ref: 659107)";"Fiddler";"Cooler Para Laptop";"1 Un";"$8.990"
"192";"(Ref: 559445)";"Sony";"Audífonos MDR-ZX110 Negro";"";"$8.990"
"193";"(Ref: 671916)";"Kingston";"Pendrive DT106 64 GB USB 3.0";"";"$8.990"
"194";"(Ref: 624784)";"Canon";"Cartucho de Tinta Color/CL-54";"";"$9.990"
"195";"(Ref: 419372)";"Epson";"Cartucho Tinta Amarillo Epson 195/T195420";"";"$9.990"
"196";"(Ref: 590854)";"Blackweb";"Teclado Inalámbrico BWK2T Negro";"";"$9.990"
"197";"(Ref: 612209)";"HP";"Mouse Inalámbrico X3000 Negro";"";"$9.990"
"198";"(Ref: 590855)";"Blackweb";"Teclado Gamer K324";"";"$10.990"
"199";"(Ref: 606365)";"HP";"Cartucho Tinta Negra 122/CH561HL";"";"$10.990"
"200";"(Ref: 494660)";"Canon";"Tinta PG-145 Negra";"";"$11.490"
"201";"(Ref: 646805)";"Casio";"Calculadora Científica FX-82LA Plus";"";"$11.990"
"202";"(Ref: 386285)";"Canon";"Cartucho Tinta Negro/PG-140";"";"$12.490"
"203";"(Ref: 631396)";"Sandisk";"Tarjeta de Memoria 64 GB + Adaptador";"";"$12.990"
"204";"(Ref: 675438)";"JAM";"Audífonos Bluetooth Transit Lite Negro";"";"$12.990"
"205";"(Ref: 557873)";"Logitech";"Combo Wireless Teclado + Mouse Inalámbrico MK220";"";"$12.990"
"206";"(Ref: 678098)";"Kingston";"Pendrive 32 GB + Tarjeta de Memoria Micro SD 32 GB";"";"$12.990"
"207";"(Ref: 606366)";"HP";"Cartucho Tinta Tricolor 122";"";"$12.990"
"208";"(Ref: 494661)";"Canon";"Tinta CL-146 Color";"";"$13.990"
"209";"(Ref: 557803)";"HP";"Impresora DeskJet Ink Advantage 1115";"";"$14.990"
"210";"(Ref: 543666)";"Panasonic";"Teléfono Inalámbrico KX-TGB 110";"";"$14.990"
"211";"(Ref: 659964)";"Njoy Tech";"Pack Teclado + Mouse 6 Botones Retro-Iluminado";"";"$14.990"
"212";"(Ref: 642131)";"HP";"Impresora Deskjet Ink Advantage 2675";"";"$16.990"
"213";"(Ref: 607769)";"Njoytech";"Audífono Gamer PS3 / PS4";"";"$16.990"
"214";"(Ref: 606369)";"HP";"Cartucho Tinta XL 662 Negro";"";"$19.990"
"215";"(Ref: 561124)";"HP";"Impresora DeskJet Ink Advantage 2135";"";"$19.990"
"216";"(Ref: 556887)";"Brother";"Toner Impresión Monocromatica Negro 1060";"";"$22.990"
"217";"(Ref: 684433)";"HP";"Impresora Todo En Uno DeskJet Ink Advantage 3785";"";"$24.990"
"218";"(Ref: 595363)";"HP";"Tinta 664 XL Tricolor";"";"$24.990"
"219";"(Ref: 632533)";"Panasonic";"Teléfono Inalámbrico KX-TGE110";"";"$24.990"
"220";"(Ref: 606370)";"HP";"Tinta 662 XL Tricolor";"";"$24.990"
"221";"(Ref: 618593)";"RCA";"Sistema de Sonido Bluetooth 2.1 / RS-3050";"";"$24.990"
"222";"(Ref: 595362)";"HP";"Tinta 664 XL Negro";"";"$24.990"
