"codigo";"Marca";"descripcion";"cantidad";"precio"
"272";"(Ref: 262920)";"Babyland";"Emulsionado Neutro Frasco";"700 ml";"$2.590"
"273";"(Ref: 609316)";"Ammens";"Set Colonias";"2 Un";"$2.590"
"274";"(Ref: 609341)";"Babylee";"Shampoo Manzanilla Doypack";"900 ml";"$2.290"
"275";"(Ref: 270781)";"Simond's";"Shampoo Para Niños Smile Kids Aroma Manzanilla Botella";"400 cc";"$1.690"
"276";"(Ref: 262943)";"Simond's";"Jabón Líquido Blanco Botella";"1 L";"$1.990"
"277";"(Ref: 689963)";"Johnson's Baby";"Shampoo Manzanilla";"750 ml";"$3.990"
"278";"(Ref: 672585)";"Simond's";"Shampoo Baby";"340 ml";"$1.000"
"279";"(Ref: 639720)";"Pigeon";"Set de Cepillos de Dientes, 3 Etapas de Aprendizaje.";"1 Un";"$4.490"
"280";"(Ref: 271075)";"Babyland";"Shampoo Manzanilla Camomilla Botella";"410 ml";"$1.690"
"281";"(Ref: 269534)";"Simond's";"Talco Baby Care Polvo de Fécula Absorbente Frasco";"100 g";"$1.590"
"282";"(Ref: 667788)";"Babyland";"Jabón de Glicerina Bebé";"750 ml";"$1.000"
"283";"(Ref: 676093)";"Simond's";"Pantoland";"30 g";"$1.000"
"284";"(Ref: 656649)";"Parent's Choice";"Juguetes para Baño";"1 Un";"$1.000"
"285";"(Ref: 656648)";"Parent's Choice";"Juguetes de Goma para Baño";"1 Un";"$1.000"
"286";"(Ref: 656646)";"Parent's Choice";"Jueguitos de Baño Diseño Surtido";"1 Un";"$1.000"
"287";"(Ref: 511890)";"Johnson's Baby";"Spray Desenredante Fragancia Pro";"20 ml";"$1.090"
"288";"(Ref: 675155)";"Babylee ";"Jabón Brillitos Magicos";"350 ml";"$1.090"
"289";"(Ref: 506732)";"Johnson's Baby";"Colonia Dulces Sueño";"200 ml";"$1.090"
"290";"(Ref: 381080)";"San Remo";"Esponja Infantil (Surtido)";"1 Un";"$1.290"
"291";"(Ref: 270873)";"Babyland";"Shampoo Neutro Cabellos Delicados Botella";"410 ml";"$1.290"
"292";"(Ref: 543244)";"Simond's";"Jabón de Afrecho Baby Care Cremoso Nutritivo Botella";"340 ml";"$1.290"
"293";"(Ref: 419358)";"Parent´s Choice";"Set Manicure Bebes";"1 Un";"$1.290"
"294";"(Ref: 262970)";"Ballerina";"Shampoo Natural Hipoalergénico Doy Pack";"1000 ml";"$1.290"
"295";"(Ref: 543266)";"Simond's";"Talco Repuesto para Niños Caja";"250 g";"$1.300"
"296";"(Ref: 262990)";"Babyland";"Talco Repuesto para Niños Caja";"200 g";"$1.390"
"297";"(Ref: 553908)";"Simond's";"Shampoo Baby Espuma Sin Sal";"1 Un";"$1.400"
"298";"(Ref: 595571)";"Babyland";"Colonia Amarilla";"210 ml";"$1.490"
"299";"(Ref: 595573)";"Babyland";"Colonia Rosada Hipoalergénico Frasco";"210 ml";"$1.490"
"300";"(Ref: 595572)";"Babyland";"Colonia Celeste";"210 ml";"$1.490"
"301";"(Ref: 595570)";"Babyland";"Colonia Lila";"210 ml";"$1.490"
"302";"(Ref: 561887)";"Ballerina";"Shampoo Hipoalergénico Frasco";"750 ml";"$1.490"
"303";"(Ref: 595569)";"Babyland";"Colonia Pink";"210 ml";"$1.490"
"304";"(Ref: 595568)";"Babyland";"Colonia Verde";"210 ml";"$1.490"
"305";"(Ref: 313848)";"Simond's";"Jabón de Glicerina Cars 2 Botella";"260 ml";"$1.590"
"306";"(Ref: 262980)";"Babyland";"Talquera recargable babyland Unidad";"1 Un";"$1.590"
"307";"(Ref: 262888)";"Babyland";"Emulsionado Neutro Botella";"410 ml";"$1.590"
"308";"(Ref: 689974)";"Johnson's Baby";"Talco Antes de Dormir";"200 g";"$1.590"
"309";"(Ref: 407655)";"Babylee";"Shampoo Dermatológico para bebé Manzanilla";"400 ml";"$1.690"
"310";"(Ref: 694960)";"Babylee ";"Shampoo Rizos Obedientes";"400 ml";"$1.690"
"311";"(Ref: 318427)";"Simond's";"Baby Plus Shampoo 2 en 1 Botella";"400 ml";"$1.690"
"312";"(Ref: 597475)";"Ammens";"Shampoo Oso Neutro Hipolargénico";"1 Un";"$1.690"
"313";"(Ref: 262896)";"Simond's";"Emulsionado Neutro Baby Care Botella";"360 ml";"$1.690"
"314";"(Ref: 543261)";"Babyland";"Bálsamo Acondicionador Clásico Botella";"410 ml";"$1.690"
"315";"(Ref: 407656)";"Babylee";"Acondicionador Manzanilla Hipoalergénico Botella";"400 ml";"$1.690"
"316";"(Ref: 675153)";"Babylee ";"Shampoo Brillitos Magicos";"400 ml";"$1.690"
"317";"(Ref: 694961)";"Babylee ";"Acondicionador Rizos Obedientes";"400 ml";"$1.690"
"318";"(Ref: 407654)";"Babylee";"Shampoo Neutro Hipoalergénico Botella";"400 ml";"$1.690"
"319";"(Ref: 319424)";"Babyland";"Baby Shampoo Neutro Botella";"410 ml";"$1.690"
"320";"(Ref: 675154)";"Babylee ";"Acondicionador Brillitos Mágicos";"400 ml";"$1.690"
"321";"(Ref: 241952)";"Babylee";"Colonia Pink Hipoalergénica Botella";"200 g";"$1.690"
"322";"(Ref: 241967)";"Babylee";"Colonia Golden Hipoalergénica Botella";"200 g";"$1.690"
"323";"(Ref: 318875)";"Ammens";"Colonia Baby Ammen";"";"$1.690"
"324";"(Ref: 609340)";"Babylee";"Acondicionador Dermatológico";"400 ml";"$1.690"
"325";"(Ref: 630750)";"Simond's";"Shampoo  Fresa Smile";"1 Un";"$1.690"
"326";"(Ref: 694962)";"Babylee ";"Spray Desenredante Para Peinar Rizos";"200 ml";"$1.690"
"327";"(Ref: 630751)";"Simond's";"Shampoo Coco Vainilla";"400 ml";"$1.690"
"328";"(Ref: 242121)";"Babyland";"Baby Aceite Relax Frasco";"210 ml";"$1.790"
"329";"(Ref: 319407)";"Simond's";"Talco Bebé Botella";"200 g";"$1.790"
"330";"(Ref: 252255)";"Simond's";"Talco Clásico para Niños Frasco";"100 g";"$1.790"
"331";"(Ref: 252245)";"Simond's";"Talco Polvo de Fécula Vegetal Baby Relax Frasco";"200 g";"$1.890"
"332";"(Ref: 313853)";"Simond's";"Vaselina Purificada Pote";"110 ml";"$1.990"
"333";"(Ref: 262854)";"Simond's";"Golden Lotion Frasco";"260 ml";"$1.990"
"334";"(Ref: 543260)";"Simond's";"Bálsamo Acondicionador Extra Suave Botella";"400 cc";"$1.990"
"335";"(Ref: 252104)";"Simond's";"Marina Lotion Frasco";"260 ml";"$1.990"
"336";"(Ref: 654854)";"Simond's";"Acondicionador Brillitos de Argán";"400 ml";"$1.990"
"337";"(Ref: 543264)";"Simond's";"Shampoo Infantil Botella";"400 cc";"$1.990"
"338";"(Ref: 318056)";"Simond's";"Shampoo Vitamina Botella";"400 ml";"$1.990"
"339";"(Ref: 543262)";"Simond's";"Aceite Baby Oil Botella";"200 cc";"$1.990"
"340";"(Ref: 543248)";"Simond's";"Lila Lotion Frasco";"260 ml";"$1.990"
"341";"(Ref: 654853)";"Simond's";"Shampoo Brillitos de Argán";"400 ml";"$1.990"
"342";"(Ref: 287825)";"Simond's";"Shampoo Neutro Frasco Botella";"400 cc";"$1.990"
"343";"(Ref: 692209)";"Johnson's Baby";"Spray Desenredante Fuerza y Vitamina";"200 ml";"$1.990"
"344";"(Ref: 252115)";"Simond's";"Green Lotion Frasco";"260 ml";"$1.990"
"345";"(Ref: 689974)";"Johnson's Baby";"Talco Antes de Dormir";"200 g";"$1.990"
"346";"(Ref: 695181)";"Johnson's Baby";"Jabón Líquido Avena";"400 ml";"$2.190"
"347";"(Ref: 689973)";"Johnson's Baby";"Acondicionador Fuerza y Vitaminas";"400 ml";"$2.190"
"348";"(Ref: 689965)";"Johnson's Baby";"Shampoo Hidratación Instensa";"400 ml";"$2.190"
"349";"(Ref: 689964)";"Johnson's Baby";"Shampoo Original Gold";"400 ml";"$2.190"
"350";"(Ref: 689968)";"Johnson's Baby";"Shampoo Fuerza y Vitamina";"400 ml";"$2.190"
"351";"(Ref: 689967)";"Johnson's Baby";"Shampoo Gotas de Brillo";"400 ml";"$2.190"
"352";"(Ref: 695183)";"Johnson's Baby";"Baño Líquido Hidratación Intensa";"400 ml";"$2.190"
"353";"(Ref: 689971)";"Johnson's Baby";"Acondicionador Original Gold";"400 ml";"$2.190"
"354";"(Ref: 689970)";"Johnson's Baby";"Acondicionador Gotas de Brillo";"400 ml";"$2.190"
"355";"(Ref: 689966)";"Johnson's Baby";"Shampoo Cabello Claro";"400 ml";"$2.190"
"356";"(Ref: 560704)";"Emugloss";"Pomada Repara y humecta";"75 g";"$2.190"
"357";"(Ref: 695182)";"Johnson's Baby";"Baño Líquido Pies a Cabeza";"400 ml";"$2.190"
"358";"(Ref: 609342)";"Babylee";"Acondicionador Manzanilla Doypack";"900 ml";"$2.290"
"359";"(Ref: 696576)";"Johnson's Baby";"Baño Líquido Recien Nacido";"200 ml";"$2.390"
"360";"(Ref: 319340)";"Simond's";"Crema Coceduras Gloss Caja";"60 g";"$2.390"
"361";"(Ref: 250328)";"Johnson's Baby";"Bálsamo de Manzanilla Botella";"400 ml";"$2.390"
"362";"(Ref: 597541)";"Babyland ";"Shampoo Neutro evita lágrimas";"1 Un";"$2.590"
"363";"(Ref: 389751)";"Babyland";"Shampoo Niños";"700 ml";"$2.590"
"364";"(Ref: 543263)";"Babyland";"Shampoo Manzanilla Camomilla Botella";"700 ml";"$2.590"
"365";"(Ref: 251729)";"Neneglóss";"Pomada Regeneradora Advanced Pomo";"100 g";"$2.590"
"366";"(Ref: 689968)";"Johnson's Baby";"Shampoo Fuerza y Vitamina";"400 ml";"$2.690"
"367";"(Ref: 689972)";"Johnson's Baby";"Acondicionador Hidratación Intensa";"400 ml";"$2.690"
"368";"(Ref: 689967)";"Johnson's Baby";"Shampoo Gotas de Brillo";"400 ml";"$2.690"
"369";"(Ref: 689964)";"Johnson's Baby";"Shampoo Original Gold";"400 ml";"$2.690"
"370";"(Ref: 689966)";"Johnson's Baby";"Shampoo Manzanilla";"400 ml";"$2.690"
"371";"(Ref: 689970)";"Johnsons Baby";"Acondicionador Gotas de Brillo";"400 ml";"$2.690"
"372";"(Ref: 689965)";"Johnson's Baby";"Shampoo Hidratación Intensa";"400 ml";"$2.690"
"373";"(Ref: 262907)";"Simond's";"Aceite Emulsionado para Niños Frasco";"650 cc";"$2.790"
"374";"(Ref: 241930)";"Cartoon Network";"Colonia Spray BEN 10 Caja";"260 ml";"$2.790"
"375";"(Ref: 525108)";"Simond's";"Colonia Frozen con Estuche";"1 Un";"$2.790"
"376";"(Ref: 270953)";"Simond's";"Shampoo Evita Lágrimas Botella";"650 ml";"$2.890"
"377";"(Ref: 543247)";"Ammens";"Colonia Aroma Original";"210 ml";"$2.990"
"378";"(Ref: 313847)";"Simond's";"Colonia Spray Cars 2 Caja";"180 ml";"$2.990"
"379";"(Ref: 609315)";"Simond's";"Pack Oferta Pomada para coceduras 60 y 30 g";"60 g";"$2.990"
"380";"(Ref: 242467)";"Babyland";"Estuche Simple Pink";"";"$2.990"
"381";"(Ref: 695180)";"Johnson's Baby";"Crema Hidratante Avena";"400 ml";"$3.190"
"382";"(Ref: 695177)";"Johnson's Baby";"Shampoo Fragancia Prolongada";"750 ml";"$3.290"
"383";"(Ref: 689962)";"Johnson's Baby";"Shampoo Original Gold";"750 ml";"$3.290"
"384";"(Ref: 427546)";"Para mi Bebé";"Colonia Loción Celeste Frasco";"250 cc";"$3.290"
"385";"(Ref: 695178)";"Johnson's Baby";"Shampoo Gotas de Brillo";"750 ml";"$3.290"
"386";"(Ref: 689963)";"Johnson's Baby";"Shampoo Cabello Claro";"750 ml";"$3.290"
"387";"(Ref: 168995)";"Ammens";"Pack 2 Colonias para bebé";"210 ml";"$3.390"
"388";"(Ref: 313850)";"Simond's";"Estuche Colonia Spray & Jabón Cars 2 Caja";"1 Un";"$3.400"
"389";"(Ref: 316036)";"Johnson's Baby";"Shampoo Baby Manzanilla Frasco";"750 ml";"$3.590"
"390";"(Ref: 262864)";"Hipoglós";"Pomada para Coceduras Caja";"60 g";"$3.890"
"391";"(Ref: 559128)";"Ammens";"Colonia Oso Spray";"1 Un";"$3.990"
"392";"(Ref: 668445)";"Disney";"Adaptador Mickey / Cars Diseño Surtido";"1 Un";"$3.990"
"393";"(Ref: 668444)";"Disney";"Adaptador Minnie / Frozen Diseño Surtido";"1 Un";"$3.990"
"394";"(Ref: 668442)";"Disney";"Bacinica Minnie / Frozen Diseño Surtido";"1 Un";"$3.990"
"395";"(Ref: 668446)";"Disney";"Piso Baño Minnie / Frozen Diseño Surtido";"1 Un";"$3.990"
"396";"(Ref: 381079)";"San Remo";"Orinal Infantil (Surtido)";"1 Un";"$3.990"
"397";"(Ref: 668443)";"Disney";"Bacinica Mickey / Cars Diseño Surtido";"1 Un";"$3.990"
"398";"(Ref: 668447)";"Disney";"Piso Baño Mickey / Cars Diseño Surtido";"1 Un";"$3.990"
"399";"(Ref: 561836)";"Hipoglós";"Pomada Extreme Pote";"160 g";"$5.290"
"400";"(Ref: 252198)";"Simond's";"Estuche Surtido";"";"$5.890"
"401";"(Ref: 242455)";"Simond's";"Estuche Recién Nacido";"";"$5.990"
"402";"(Ref: 448914)";"Kendy";"Bañera Anatómica (Surtido)";"1 Un";"$6.590"
"403";"(Ref: 381078)";"San Remo";"Bañera Infantil 25 Litros (Surtido)";"1 Un";"$9.990"
"404";"(Ref: 650825)";"Pampers";"Pañales Premium Care XXG112";"112 Un";"$25.990"
"405";"(Ref: 617923)";"Pampers";"Pañales Premium Care Talla G 92 Un";"92 Un";"$18.990"
"406";"(Ref: 650824)";"Pampers";"Pañales Premium Care Talla XG 112 Un";"112 Un";"$19.990"
"407";"(Ref: 665521)";"Pampers";"Pañales Pants Premium Care Talla XXG";"64 Un";"$20.990"
"408";"(Ref: 650823)";"Pampers";"Pañales Premium Care Talla G 124 Un";"124 Un";"$25.990"
"409";"(Ref: 665520)";"Pampers";"Pañales Pants Premium Care Talla XG";"64 Un";"$20.990"
"410";"(Ref: 667787)";"Pampers";"Premium Care Pañales Desechables XXG";"72 Un";"$20.990"
"411";"(Ref: 650822)";"Pampers";"Pañales Premium Care Talla M 128 Un";"128 Un";"$25.990"
"412";"(Ref: 667786)";"Pampers";"Pañales Desechables Premium Care P36";"36 Un";"$7.490"
"413";"(Ref: 665519)";"Pampers";"Pañal Pants Premium Care Talla G";"80 Un";"$20.990"
"414";"(Ref: 613090)";"Babysec";"Pañales Super Premium Talla XXG 70 Un";"70 Un";"$14.490"
"415";"(Ref: 665518)";"Pampers";"Pañal Pants Premium Care Talla M";"94 Un";"$20.990"
"416";"(Ref: 623083)";"Parent's Choice";"Pañales Premium Talla XG Caja 74 Un";"74 Un";"$14.990"
"417";"(Ref: 617925)";"Pampers";"Pañales Premium Care Talla XG 74 Un";"74 Un";"$18.990"
"418";"(Ref: 623084)";"Parent's Choice";"Pañales Premium Talla XXG 74 Un";"74 Un";"$14.990"
"419";"(Ref: 319840)";"Huggies";"Pañales Primeros 100 Días Talla P 40 Un";"";"$6.490"
"420";"(Ref: 613089)";"Babysec";"Pañales Super Premium Talla XG 70 Un";"70 Un";"$14.490"
"421";"(Ref: 617922)";"Pampers";"Pañales Premium Care Talla M 100 Un";"100 Un";"$18.990"
"422";"(Ref: 422770)";"Babysec";"Pañales de Bebé Babysec Voy Solito Unisex 20un Talla XG/XXG";"20 Un";"$6.290"
"423";"(Ref: 623093)";"Parent's Choice";"Pañal Tradicional Talla XXG Bolsa";"74 Un";"$14.490"
"424";"(Ref: 485628)";"Huggies";"Pañales Primeros 100 Días Talla RN 40 Un";"";"$6.490"
"425";"(Ref: 623082)";"Parent's Choice";"Pañales Premium Talla G Caja 94 Un";"94 Un";"$14.990"
"426";"(Ref: 617914)";"Pampers";"Pañales Confort Sec Talla G 92 Un";"92 Un";"$15.990"
"427";"(Ref: 590067)";"Goodnites";"Pañales para Dormir Unisex Talla G Bolsa";"11 Un";"$6.390"
"428";"(Ref: 667784)";"Pampers";"Pañales Premium Care Recién Nacido+";"36 Un";"$7.490"
"429";"(Ref: 613098)";"Babysec";"Pañales Premium Talla XXG 70 Un";"70 Un";"$14.990"
"430";"(Ref: 613088)";"Babysec";"Pañales Super Premium Talla G 92 Un";"92 Un";"$14.490"
"431";"(Ref: 623091)";"Parent's Choice";"Pañal Tradicional Talla G Bolsa";"94 Un";"$14.490"
"432";"(Ref: 617913)";"Pampers";"Pañales Confort Sec Talla M 100 Un";"100 Un";"$15.990"
"433";"(Ref: 639234)";"Babysec";"Pañal Premium Talla M";"100 Un";"$14.990"
"434";"(Ref: 627519)";"Huggies";"Pañal Active Sec Toy Story Talla XXG 74 Un";"";"$15.990"
"435";"(Ref: 346178)";"Babysec";"Pañales Sabanillas Infantiles 8 Un";"8 Un";"$3.590"
"436";"(Ref: 613107)";"Babysec";"Pañales Super Premium Talla M 40 Un";"40 Un";"$10.490"
"437";"(Ref: 657837)";"Pampers";"Pampers Confort Sec Pañales Desechables XXG 68 Un";"68 Un";"$18.490"
"438";"(Ref: 627517)";"Huggies";"Pañal Active Sec Toy Story Talla G 92 Un";"";"$15.990"
"439";"(Ref: 627518)";"Huggies";"Pañal Active Sec Toy Story Talla XG 74 Un";"";"$15.990"
"440";"(Ref: 627516)";"Huggies";"Pañal Active Sec Toy Story Talla M 96 Un";"";"$15.990"
"441";"(Ref: 623081)";"Parent's Choice";"Pañales Premium Talla M 100 Un";"100 Un";"$14.990"
"442";"(Ref: 617908)";"Pampers";"Pañales Confort Sec Talla P 46 Un";"46 Un";"$10.990"
"443";"(Ref: 617919)";"Pampers";"Pampers Premium Care Pañales Desechables G 34 Un";"34 Un";"$11.990"
"444";"(Ref: 666909)";"Parent's Choice";"Pañales Nocturnos Unisex Talla S/M";"15 Un";"$5.990"
"445";"(Ref: 613117)";"Babysec";"Pañales Premium Talla XXG 28 Un";"28 Un";"$9.990"
"446";"(Ref: 623087)";"Parent's Choice";"Pañal Tradicional Talla G Bolsa";"36 Un";"$8.990"
"447";"(Ref: 613106)";"Babysec";"Pañales Super Premium Talla P 40 Un";"40 Un";"$6.990"
"448";"(Ref: 617921)";"Pampers";"Pañales Premium Care Talla XXG 28 Un";"28 Un";"$11.990"
"449";"(Ref: 667785)";"Pampers";"Pañales Premium Care Recién Nacido";"36 Un";"$7.490"
"450";"(Ref: 666939)";"Parent's Choice";"Pañales Nocturnos Unisex Talla L/XL";"12 Un";"$5.990"
"451";"(Ref: 590068)";"Goodnites";"Pañales para Dormir Unisex Talla M Bolsa";"14 Un";"$6.390"
"452";"(Ref: 693377)";"Babysec";"Pañal Voy a Dormir S/M";"14 Un";"$6.490"
"453";"(Ref: 613539)";"Huggies";"Pañal Primeros Días Prematuro 30 Un";"30 Un";"$7.390"
"454";"(Ref: 477771)";"Babysec";"Pañales Ultra Talla (RN) 40 Un";"40 Un";"$7.490"
"455";"(Ref: 689413)";"Pampers";"Pampers Underjams L/XL Niña";"11 un";"$7.990"
"456";"(Ref: 689414)";"Pampers";"Pampers Underjams L/XL Niño";"11 un";"$7.990"
"457";"(Ref: 689410)";"Pampers";"Pampers Underjams S/M Niña";"14 un";"$7.990"
"458";"(Ref: 689411)";"Pampers";"Pampers Underjams S/M Niño";"14 un";"$7.990"
"459";"(Ref: 623088)";"Parent's Choice";"Pañal Tradicional Talla XG Bolsa";"30 Un";"$8.990"
"460";"(Ref: 623086)";"Parent's Choice";"Pañal Tradicional Talla M Bolsa";"42 Un";"$8.990"
"461";"(Ref: 623089)";"Parent's Choice";"Pañal Tradicional Talla XXG Bolsa";"30 Un";"$8.990"
"462";"(Ref: 623085)";"Parent's Choice";"Pañal Tradicional Talla P Bolsa";"40 Un";"$8.990"
"463";"(Ref: 613114)";"Babysec";"Pañales Premium Talla M 40 Un";"40 Un";"$9.990"
"464";"(Ref: 623076)";"Parent's Choice";"Pañales Premium Talla P 40 Un";"40 Un";"$9.990"
"465";"(Ref: 613115)";"Babysec";"Pañales Premium Talla G 36 Un";"36 Un";"$9.990"
"466";"(Ref: 627514)";"Huggies";"Pañal Toy Story ActiveSec Talla XG";"30 Un";"$9.990"
"467";"(Ref: 623078)";"Parent's Choice";"Pañales Premium Talla G 36 Un";"36 Un";"$9.990"
"468";"(Ref: 623080)";"Parent's Choice";"Pañales Premium Talla XXG 30 Un";"30 Un";"$9.990"
"469";"(Ref: 613116)";"Babysec";"Pañales Premium Talla XG 28 Un";"28 Un";"$9.990"
"470";"(Ref: 623077)";"Parent's Choice";"Pañales Premium Talla M 42 Un";"42 Un";"$9.990"
"471";"(Ref: 623079)";"Parent's Choice";"Pañales Premium Talla XG 30 Un";"30 Un";"$9.990"
"472";"(Ref: 613108)";"Babysec";"Pañales Super Premium Talla G 36 Un";"36 Un";"$10.490"
"473";"(Ref: 613110)";"Babysec";"Pañales Super Premium Talla XXG 28 Un";"28 Un";"$10.490"
"474";"(Ref: 613109)";"Babysec";"Pañales Super Premium Talla XG 28 Un";"28 Un";"$10.490"
"475";"(Ref: 617910)";"Pampers";"Pañales Confort Sec Talla G 34 Un";"34 Un";"$10.990"
"476";"(Ref: 617912)";"Pampers";"Pampers Confort Sec Pañales Desechables XXG 28 Un";"28 Un";"$10.990"
"477";"(Ref: 627513)";"Huggies";"Pañal Toy Story ActiveSec Talla G";"36 Un";"$10.990"
"478";"(Ref: 627515)";"Huggies";"Pañal Toy Story ActiveSec Talla XXG";"30 Un";"$10.990"
"479";"(Ref: 629975)";"Pampers";"Pampers Confort Sec Pañales Desechables M 40 Un";"40 Un";"$10.990"
"480";"(Ref: 627512)";"Huggies";"Pañal Toy Story ActiveSec Talla M";"42 Un";"$10.990"
"481";"(Ref: 617911)";"Pampers";"Pampers Confort Sec Pañales Desechables XG 28 Un";"28 Un";"$10.990"
"482";"(Ref: 617918)";"Pampers";"Pañales Premium Care Talla M 40 Un";"40 Un";"$11.990"
"483";"(Ref: 617920)";"Pampers";"Pampers Premium Care Pañales Desechables XG 28 Un";"28 Un";"$11.990"
"484";"(Ref: 623090)";"Parent's Choice";"Pañal Tradicional Talla M Bolsa";"100 Un";"$14.490"
"485";"(Ref: 623092)";"Parent's Choice";"Pañal Tradicional Talla XG Bolsa";"74 Un";"$14.490"
"486";"(Ref: 613096)";"Babysec";"Pañales Premium Talla G 92 Un";"92 Un";"$14.990"
"487";"(Ref: 613097)";"Babysec";"Pañales Premium Talla XG 70 Un";"70 Un";"$14.990"
"488";"(Ref: 666940)";"Parent's Choice";"Pañales Nocturnos Unisex Talla L/XL";"32 Un";"$14.990"
"489";"(Ref: 666910)";"Parent's Choice";"Pañales Nocturnos Unisex Talla S/M";"40 Un";"$14.990"
"490";"(Ref: 682865)";"Huggies";"Pañal Natural Care Unisex Talla M (104 Un)";"104 Un";"$16.990"
"491";"(Ref: 694970)";"Huggies";"Pants Natural Care XXG";"56 Un";"$16.990"
"492";"(Ref: 694967)";"Huggies";"Pants Natural Care M";"78 Un";"$16.990"
"493";"(Ref: 682864)";"Huggies";"Pañal Natural Care Unisex Talla XXG (74 Un)";"74 Un";"$16.990"
"494";"(Ref: 694969)";"Huggies";"Pants Natural Care XG";"58 Un";"$16.990"
"495";"(Ref: 682863)";"Huggies";"Pañal Natural Care Unisex Talla XG (74 Un)";"74 Un";"$16.990"
"496";"(Ref: 682866)";"Huggies";"Pañal Natural Care Unisex Talla G (92 Un)";"92 Un";"$16.990"
"497";"(Ref: 694968)";"Huggies";"Pants Natural Care G";"70 Un";"$16.990"
"498";"(Ref: 657836)";"Pampers";"Pampers Confort Sec Pañales Desechables XG 68 Un";"68 Un";"$18.490"
"499";"(Ref: 670092)";"Babysec";"Pañal Babysec Super Premium M";"100 Un";"$19.990"
"500";"(Ref: 672775)";"
Parent's Choice";"Wipes Biodegradables (140 Un)";"2 Un";"$1.990"
"501";"(Ref: 672774)";"
Parent's Choice";"Wipes Biodegradables (120 Un)";"3 Un";"$1.990"
"502";"(Ref: 622340)";"Parent's Choice";"Toallitas Húmedas Ultra Soft con Aceite de Emu y sin Aroma (2 Un de 80 Un c/u)";"160 Un";"$1.990"
"503";"(Ref: 639444)";"Babysec";"Toallitas Húmedas Suaves Premium (2 Un 80 c/u)";"160 Un";"$1.990"
"504";"(Ref: 638958)";"Emuwipes";"Toallitas Húmedas Premium 85 Un c/u Bolsa";"2 Un";"$2.490"
"505";"(Ref: 638957)";"Emuwipes";"Toallitas Húmedas sin Alcohol (2 Bolsas de 80 Un c/u) Bolsa 2 Un";"";"$1.990"
"506";"(Ref: 562770)";"Huggies";"Toallitas Húmedas One Done";"48 Un";"$1.000"
"507";"(Ref: 264904)";"Babysec";"Toallas Húmedas Bolsa";"80 Un";"$1.290"
"508";"(Ref: 631399)";"Huggies";"Toallitas Húmedas Premium";"184 Un";"$4.990"
"509";"(Ref: 346178)";"Babysec";"Pañales Sabanillas Infantiles 8 Un";"8 Un";"$3.590"
"510";"(Ref: 654244)";"Huggies";"Toallitas Húmedas Soft Skin";"56 Un";"$990"
"511";"(Ref: 622346)";"Parent's Choice";"Pack 2 Toallitas Húmedas Manos y Carita";"40 Un";"$990"
"512";"(Ref: 638954)";"Simond's";"Toallitas Húmedas Gloss (2 Un de 80 Un c/u)";"2 Un";"$2.990"
"513";"(Ref: 638869)";"Simond's";"Toallitas Húmedas Baby Care con Aloe";"170 Un";"$2.990"
"514";"(Ref: 622345)";"Parent's Choice";"Pack Toallitas Húmedas Piel Sensible";"80 Un";"$1.490"
"515";"(Ref: 622341)";"Parent's Choice";"Toallitas Húmedas Ultra Soft con Aceite de Emu";"45 Un";"$890"
"516";"(Ref: 622347)";"Parent's Choice";"Toallitas Húmedas Manitos y Caritas";"20 Un";"$590"
"517";"(Ref: 672773)";"Parent's Choice";"Wipes Biodegradables (40 Un)";"1 Un";"$890"
"518";"(Ref: 608068)";"Huggies";"Toallitas Húmedas Manitos y Carita";"24 Un";"$990"
"519";"(Ref: 691002)";"Babysec";"Toallitas Humedas Super Premium";"40 Un";"$1.090"
"520";"(Ref: 541113)";"Safety 1st";"Jarro para Baño";"1 Un";"$1.990"
"521";"(Ref: 622343)";"Parent's Choice";"Toallitas Húmedas Ultra Soft con Aceite de Emu 160 Un";"160 Un";"$1.990"
"522";"(Ref: 622342)";"Parent's Choice";"Toallitas Húmedas Ultra Soft con Aceite de Emu 135 Un";"135 Un";"$1.990"
"523";"(Ref: 654247)";"Huggies";"Toallitas Húmedas Limpieza y Frescura";"80 Un";"$2.090"
"524";"(Ref: 638868)";"Simond's";"Toallitas Húmedas Baby Care";"170 Un";"$2.990"
"525";"(Ref: 622344)";"Parent's Choice";"Toallitas Húmedas Ultra Soft con Aceite de Emu 400 Un";"5 Un";"$3.990"
"526";"(Ref: 265110)";"Bambino";"Mudadores Basics";"2 Un";"$4.990"
"527";"(Ref: 695696)";"Tommee Tippee";"Contenedor de Pañales Sangenic";"1 Un";"$19.990"
"528";"(Ref: 589451)";"Bambino";"Babero de Toalla Impermeble";"";"$1.989,68"
"529";"(Ref: 476350)";"Bambino";"Pañales Color Rosado Bolsa";"3 Un";"$2.150"
"530";"(Ref: 589452)";"Bambino";"Babero Impermeable";"";"$2.990,47"
"531";"(Ref: 382856)";"Bambino";"Tuto Niña Rosado";"3 Un";"$3.990"
"532";"(Ref: 382855)";"Bambino";"Tuto Niño Celeste";"3 Un";"$3.990"
"533";"(Ref: 562744)";"Bambino";"Patatillas Talla 18/19";"";"$4.990"
"534";"(Ref: 562745)";"Bambino";"Patatillas Talla 20/21";"";"$4.990"
"535";"(Ref: 562746)";"Bambino";"Patatillas Talla 22/23";"";"$4.990"
"536";"(Ref: 263995)";"Bambino";"Pañales Basics Blanco";"3 Un";"$4.990"
